State,Tract,Acute Bronchitis & Bronchiolitis,Alzheimers Disease,Anemias,Aortic Aneurysm & Dissection,Appendix Diseases,Atherosclerosis,Cerebrovascular Diseases,Cholelithiasis & Other Gallbladder Disorders,Chronic Liver Disease & Cirrhosis,Chronic Lower Respiratory Disease,Congenital Malformations,Diabetes Mellitus,Essen Hypertension & Hypertensive Renal Dis,Female Pelvic Organs-Inflammatory Diseases,Heart Diseases,Hernia,Homicide,Hyperplasia of Prostate,"In Situ, Benign, Uncertain and Unknown Behavior Neoplasms",Influenza & Pneumonia,Kidney Infections,Legal Intervention,Malaria,Malignant Neoplasm or Cancer,Medical & Surgical Care Complications,Meningitis,Meningococcal Infection,"Nephritis, Nephrotic Syndrome, Nephrosis",Nutritional Deficiencies,Other Non-rankable Cause of Death,Parkinsons Disease,Peptic Ulcer,Perinatal Period Conditions,Pneumoconiosis & Chemical Effects,Pneumonitis Due To Solids & Liquids,"Pregnancy, Childbirth and the Puerperium",Salmonella Infections,Septicemia,Syphilis,Tuberculosis,Unintentional Injury,Viral Hepatitis
FL,12085001408,0,28,0,0,0,1,11,0,5,25,0,5,1,0,45,2,0,0,2,4,0,0,0,45,1,0,0,6,0,56,9,1,1,0,1,0,0,2,0,0,7,1
FL,12085001409,0,4,0,2,0,0,16,0,0,16,0,4,3,1,49,1,0,0,1,3,0,0,0,54,0,0,0,3,0,18,1,0,0,1,0,0,0,0,0,0,13,0
FL,12085001410,0,12,2,3,0,0,23,2,6,33,0,9,4,0,78,0,0,0,3,7,0,0,0,102,1,0,0,3,2,60,6,0,1,1,4,0,0,4,0,1,15,0
FL,12085001500,0,17,1,2,0,0,16,0,3,16,0,5,3,0,47,0,1,0,2,0,0,0,0,55,1,0,0,2,2,39,5,0,0,0,1,0,0,4,0,0,12,1
FL,12085001601,0,13,0,1,0,0,16,0,8,21,0,5,3,0,73,0,1,0,3,0,0,0,0,62,2,0,0,2,0,51,2,0,0,0,2,0,0,3,0,0,15,0
FL,12085001602,0,4,0,0,0,0,3,1,1,3,0,0,0,0,16,0,2,0,0,1,0,0,0,12,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,0
FL,12085001700,0,28,0,5,0,1,22,0,8,34,1,7,1,0,110,0,0,0,4,3,0,0,0,137,0,0,0,8,0,62,3,0,0,0,4,0,0,4,0,1,26,0
FL,12085001801,0,8,0,2,0,0,13,0,6,14,2,4,5,0,57,0,1,0,1,6,0,0,0,49,1,0,0,8,0,33,0,0,3,1,4,0,0,3,0,0,21,1
FL,12085001802,0,1,0,0,0,0,4,0,5,2,0,0,0,0,20,0,2,0,1,1,0,0,0,9,1,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,9,0
FL,12087970200,0,8,0,0,0,0,5,0,1,7,1,1,0,0,20,1,0,0,1,0,0,0,0,33,0,0,0,1,1,18,0,0,0,0,0,0,0,2,0,0,5,0
FL,12087970300,0,3,0,1,1,1,2,0,7,8,0,2,0,0,29,0,0,0,2,0,0,0,0,29,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,2
FL,12087970400,0,6,1,0,0,2,5,0,7,9,0,5,0,0,50,0,1,0,1,3,0,0,0,43,0,0,0,1,0,18,1,1,2,0,0,0,0,2,0,0,8,3
FL,12087970500,0,1,0,0,0,2,4,0,3,7,0,1,0,0,26,0,0,0,1,4,0,0,0,26,0,0,0,5,0,21,0,0,0,0,1,0,0,2,0,1,12,1
FL,12087970600,0,5,1,0,0,1,6,0,4,3,0,4,1,0,30,0,0,0,2,1,0,0,0,32,0,0,0,4,0,21,2,0,0,0,0,0,0,0,0,0,6,0
FL,12087970700,0,6,0,1,0,0,6,0,3,1,0,2,0,0,23,0,3,0,0,0,0,0,0,27,0,0,0,0,0,19,2,0,0,0,0,0,0,3,0,0,14,2
FL,12087970800,0,13,0,1,0,2,6,1,3,8,0,3,1,0,66,0,0,0,0,5,0,0,0,54,0,0,0,2,0,38,3,0,0,0,1,0,0,2,0,0,12,0
FL,12087970900,0,3,0,0,0,2,0,0,2,5,0,3,0,0,25,0,0,0,0,1,0,0,0,32,0,0,0,2,0,19,0,0,0,0,2,0,0,1,0,0,9,0
FL,12087971001,0,2,0,0,0,0,7,1,1,5,0,0,0,0,14,0,0,0,1,1,0,0,0,19,0,0,0,1,0,15,1,0,0,0,0,0,0,1,0,0,5,0
FL,12087971002,0,2,0,2,0,0,3,0,2,7,0,3,0,0,19,0,1,0,1,1,0,0,0,16,0,0,0,1,0,7,3,0,0,0,0,0,0,1,0,0,8,0
FL,12087971100,0,2,1,0,0,1,6,0,4,4,0,3,0,0,26,0,0,0,2,1,0,0,0,42,1,0,0,0,0,22,0,0,1,0,1,0,0,1,0,0,7,1
FL,12087971200,0,5,0,1,0,0,3,0,3,1,0,2,0,0,30,0,0,0,0,0,0,0,0,35,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,2,1
FL,12087971300,0,1,0,1,0,0,6,0,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,24,0,0,0,1,0,10,0,0,0,0,1,0,0,1,0,0,6,0
FL,12087971401,0,5,1,0,0,0,2,0,9,7,0,1,0,0,33,0,0,0,0,0,0,0,0,42,0,0,0,3,0,23,2,0,0,0,1,0,0,1,0,0,9,2
FL,12087971402,0,0,0,0,0,0,4,0,3,2,0,0,0,0,9,0,0,0,0,2,0,0,0,16,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,4,1
FL,12087971501,0,2,0,2,0,0,3,0,2,2,0,0,1,0,22,0,0,0,1,1,0,0,0,26,0,0,0,3,1,11,1,0,0,0,1,0,0,0,0,0,7,0
FL,12087971502,0,6,0,1,0,0,3,0,3,7,0,3,0,0,25,0,1,0,1,3,0,0,0,29,0,0,0,2,0,14,1,0,0,0,0,0,0,3,0,0,21,0
FL,12087971600,0,3,0,0,0,0,4,0,0,4,0,1,2,0,11,0,0,0,0,1,0,0,0,17,0,0,0,1,0,13,1,1,1,0,0,0,0,2,0,0,1,1
FL,12087971700,0,3,0,0,0,0,3,0,2,4,0,3,2,0,17,0,0,0,0,1,0,0,0,33,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,12,0
FL,12087971800,0,1,0,0,0,0,9,0,2,5,2,4,2,0,32,0,1,0,2,6,0,0,0,53,1,0,0,2,0,22,2,0,4,0,2,0,0,2,0,0,16,0
FL,12087971900,0,8,1,2,0,3,9,2,7,14,2,4,5,0,61,0,1,0,1,12,0,0,0,50,0,1,0,6,1,51,0,0,0,0,0,0,0,2,0,0,12,1
FL,12087972000,0,3,0,2,0,0,14,0,9,4,1,2,2,0,35,0,0,0,1,3,0,0,0,46,1,0,0,2,0,22,2,0,0,0,2,0,0,1,0,0,12,0
FL,12087972100,0,3,2,1,0,0,14,0,5,11,0,5,0,0,48,0,1,0,0,6,0,0,0,43,0,0,0,5,1,27,4,2,0,0,1,0,0,1,0,0,6,0
FL,12087972200,0,1,1,0,0,0,10,0,1,3,2,3,3,0,26,0,0,0,0,1,0,0,0,25,0,0,0,2,0,18,0,0,0,0,1,0,0,1,0,0,7,0
FL,12087972300,0,3,0,0,0,2,1,0,6,4,0,1,1,0,31,1,1,0,0,1,0,0,0,23,0,0,0,3,1,18,0,0,1,0,0,0,0,1,0,0,6,1
FL,12087972400,0,1,1,1,0,3,10,0,7,1,0,2,3,0,26,0,0,0,2,2,0,0,0,40,1,0,0,2,0,22,0,1,0,0,1,0,0,0,0,0,4,2
FL,12087972500,0,1,0,1,0,0,0,0,1,2,0,0,0,0,5,0,1,0,0,0,0,0,0,8,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,3,0
FL,12087972600,0,0,1,1,0,0,2,0,1,3,1,1,0,0,12,0,0,0,0,1,0,0,0,11,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,1,0
FL,12087980000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,12089050101,0,8,0,1,0,1,27,0,7,26,0,7,6,0,95,0,5,0,4,15,0,0,0,89,0,0,0,4,1,100,3,0,0,0,7,0,0,5,0,0,22,1
FL,12089050102,0,4,0,2,0,0,5,1,6,15,1,0,3,0,36,0,1,0,0,3,0,0,0,46,0,0,0,3,1,26,3,0,1,0,2,0,0,1,0,0,12,1
FL,12089050201,0,5,0,0,0,0,13,0,3,11,0,1,2,0,49,0,0,0,2,6,0,0,0,45,2,0,0,2,0,52,1,0,0,0,1,0,0,0,0,0,13,0
FL,12089050202,0,4,0,1,0,0,16,0,10,18,2,2,6,0,82,0,0,0,3,4,0,0,0,92,1,0,0,7,1,59,3,0,2,0,4,0,0,1,0,0,15,0
FL,12089050203,0,2,0,3,0,0,8,0,3,5,0,1,2,0,37,0,1,0,1,6,0,0,0,49,1,0,0,1,1,31,2,0,0,0,3,0,0,2,0,0,8,1
FL,12089050301,0,5,0,1,0,0,8,0,6,23,0,5,2,0,66,0,1,0,2,4,0,0,0,67,0,0,0,7,0,50,2,0,0,0,1,0,0,3,0,0,22,1
FL,12089050302,0,4,0,3,0,1,12,2,9,42,3,6,3,0,87,0,4,0,3,7,0,0,0,105,0,0,0,6,4,51,2,0,2,0,1,0,1,3,0,0,29,2
FL,12089050303,0,4,1,0,0,2,17,0,12,24,0,4,12,0,115,0,4,0,4,12,0,0,0,160,1,0,0,9,0,104,1,0,2,0,2,0,0,6,0,0,38,2
FL,12089050400,0,13,0,3,0,3,22,1,9,28,0,17,2,0,88,0,2,0,1,8,0,0,0,111,0,0,0,8,1,69,3,0,4,1,6,0,0,2,0,0,42,3
FL,12089050502,0,5,0,0,0,1,20,0,13,39,0,11,2,0,76,0,3,0,5,5,0,0,0,90,1,0,0,2,2,55,3,0,2,0,2,0,0,8,0,0,21,3
FL,12089050503,0,5,0,0,0,0,13,0,4,21,1,5,3,0,52,0,2,0,1,7,0,0,0,75,1,0,0,3,0,36,5,0,2,0,2,1,0,3,0,0,20,0
FL,12089050504,0,10,0,0,0,0,9,0,4,9,0,5,0,0,38,0,1,0,0,3,0,0,0,47,1,0,0,7,1,28,1,0,0,0,0,0,0,5,0,0,17,0
FL,12091020100,0,11,0,2,0,0,16,0,7,29,1,14,5,0,99,2,0,0,1,9,0,0,0,111,0,0,0,12,1,82,3,0,2,0,1,0,0,6,0,0,37,0
FL,12091020200,0,4,0,0,0,0,5,0,1,8,0,0,3,0,27,0,1,0,0,4,1,0,0,25,0,0,0,6,2,18,1,0,1,0,0,0,0,1,0,0,10,0
FL,12091020301,1,14,1,4,0,2,7,0,3,23,1,15,2,0,63,0,0,0,0,10,0,0,0,84,0,0,0,8,0,42,2,0,2,0,2,0,0,5,0,0,12,1
FL,12091020302,0,5,1,0,0,0,13,2,2,23,2,10,3,0,41,1,2,0,2,5,0,0,0,54,0,0,0,2,0,31,3,0,2,0,1,0,0,1,0,0,10,1
FL,12091020400,0,10,1,0,0,1,18,0,6,24,1,12,8,0,72,0,2,0,2,9,0,0,0,72,0,0,0,10,0,62,2,1,2,0,2,0,0,5,0,0,23,0
FL,12091020500,0,21,0,2,0,0,17,0,6,28,2,20,1,0,79,0,1,0,1,6,0,0,0,69,0,0,0,11,2,57,3,2,2,0,2,0,0,4,0,0,19,0
FL,12091020600,0,5,0,0,0,0,12,1,7,18,1,10,4,0,70,0,5,0,0,2,0,0,0,64,1,0,0,5,0,33,2,1,0,0,0,0,0,2,0,0,11,0
FL,12091020700,0,18,0,1,0,0,21,0,7,26,5,16,6,0,71,0,2,0,2,7,0,0,0,87,0,1,0,13,3,77,1,0,1,0,2,0,0,6,0,0,19,0
FL,12091020800,0,5,0,1,0,1,6,0,0,7,1,1,4,0,32,0,0,0,2,3,1,0,0,30,0,0,0,4,0,26,0,0,1,0,0,0,0,1,0,0,9,0
FL,12091020900,0,20,0,1,0,0,8,0,2,14,0,3,3,0,64,1,0,0,2,10,0,0,0,49,0,0,0,7,0,48,2,1,0,1,1,0,0,3,0,0,18,0
FL,12091021001,0,13,1,1,0,0,13,0,2,20,1,2,2,0,60,0,1,0,2,8,0,0,0,57,0,0,0,9,1,41,6,0,0,0,2,0,0,3,0,0,7,0
FL,12091021002,0,15,0,1,0,1,9,0,3,7,0,5,1,1,64,0,0,0,1,8,0,0,0,47,0,1,0,5,1,47,7,0,0,0,2,0,0,5,0,0,15,0
FL,12091021101,0,7,0,0,0,0,6,0,4,8,1,3,2,0,41,0,0,0,0,1,0,0,0,54,0,0,0,4,0,42,1,1,0,0,0,0,0,3,0,0,18,0
FL,12091021102,0,7,0,0,0,0,11,0,6,23,0,14,2,0,80,0,1,0,7,4,0,0,0,77,1,0,0,9,1,43,1,1,0,0,2,0,0,5,0,0,15,2
FL,12091021200,0,14,1,1,0,0,13,0,4,19,2,7,3,0,47,0,3,0,3,6,0,0,0,60,0,0,0,6,1,38,2,0,2,0,3,0,0,5,0,0,15,0
FL,12091021400,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FL,12091021501,0,5,0,1,0,0,4,0,1,11,0,5,3,0,29,0,3,0,2,2,0,0,0,26,0,0,0,4,0,27,2,0,0,0,1,1,0,3,0,0,4,1
FL,12091021502,0,6,0,2,0,0,11,0,4,10,0,7,6,0,34,0,1,0,1,2,0,0,0,47,1,0,0,4,0,36,2,2,0,0,1,0,0,1,0,0,12,0
FL,12091021600,0,3,0,0,0,1,5,2,2,9,0,3,2,0,19,0,0,0,1,1,0,0,0,23,0,0,0,3,1,20,1,0,0,0,0,0,0,3,0,0,8,0
FL,12091021700,0,4,1,0,0,0,12,0,4,6,1,2,2,0,34,0,1,0,1,2,0,0,0,34,0,0,0,6,1,28,2,0,0,0,1,0,0,4,0,0,8,0
FL,12091021801,0,3,0,2,0,1,5,0,8,15,2,7,3,0,29,0,0,0,1,4,0,0,0,40,2,0,0,3,1,21,0,0,2,0,0,0,0,1,0,0,11,0
FL,12091021802,0,21,2,1,0,1,34,1,5,35,1,7,4,0,81,2,2,0,0,2,1,0,0,72,0,0,0,6,0,83,4,2,0,0,3,0,0,2,0,0,14,1
FL,12091021900,0,18,2,0,0,0,17,0,3,23,2,13,3,0,73,0,3,0,1,4,0,0,0,83,1,0,0,7,1,52,3,0,3,0,1,0,0,9,0,0,16,2
FL,12091022001,0,4,0,0,0,1,10,0,4,14,0,5,2,0,43,1,0,0,1,1,0,0,0,43,0,0,0,2,0,24,0,1,1,0,2,0,0,1,0,0,8,1
FL,12091022002,0,3,0,0,0,1,12,1,2,16,1,5,3,0,38,0,1,0,2,2,0,0,0,45,0,0,0,2,2,36,1,0,1,0,1,0,0,4,0,0,8,0
FL,12091022100,0,8,1,0,0,0,2,0,1,11,1,7,0,0,31,0,2,0,2,2,0,0,0,48,0,0,0,3,1,30,1,0,0,0,2,0,0,3,0,0,8,0
FL,12091022300,0,2,0,0,0,0,6,1,2,11,0,6,3,0,18,0,0,0,0,4,0,0,0,26,0,0,0,1,0,27,0,0,0,0,0,0,0,3,0,0,8,0
FL,12091022400,0,7,1,1,0,0,15,0,6,26,1,7,5,0,49,0,3,0,2,2,0,0,0,48,0,1,0,5,0,23,1,1,1,0,3,0,0,4,0,0,8,1
FL,12091022500,0,10,2,3,0,0,6,0,6,14,0,12,1,0,55,0,1,0,3,0,0,0,0,59,0,0,0,4,1,35,2,0,1,0,2,0,0,4,0,0,16,0
FL,12091022600,0,11,0,0,0,0,5,0,2,14,1,7,2,0,30,0,3,0,1,4,0,0,0,29,0,0,0,3,1,42,1,0,0,1,1,0,0,5,0,0,8,0
FL,12091022700,0,8,0,3,0,0,10,0,4,21,2,13,0,0,51,0,0,0,0,3,0,0,0,49,0,0,0,8,0,33,5,1,0,0,2,0,0,4,0,0,8,0
FL,12091022800,0,2,0,1,0,1,2,0,1,11,0,6,3,0,19,0,0,0,0,0,0,0,0,14,0,0,0,3,0,10,0,0,0,0,1,0,0,0,0,0,4,1
FL,12091022900,0,8,0,1,0,0,11,1,6,17,0,9,1,0,45,1,2,0,4,3,0,0,0,37,2,0,0,5,0,34,0,0,0,1,2,0,0,1,0,0,9,0
FL,12091023100,0,6,0,1,0,0,12,0,2,17,0,9,2,0,37,0,0,0,1,3,0,0,0,54,0,0,0,5,1,42,2,0,3,0,0,0,0,4,0,0,14,1
FL,12091023200,0,2,0,0,0,0,4,1,0,3,0,2,0,0,24,0,0,0,1,0,0,0,0,21,0,0,0,1,1,14,0,0,0,0,1,0,0,2,0,0,1,1
FL,12091023303,0,4,0,0,0,0,1,0,3,6,0,2,0,0,15,0,0,0,0,1,0,0,0,20,0,0,0,3,0,20,0,1,0,0,0,0,0,1,0,0,2,0
FL,12091023304,0,2,0,0,0,0,6,0,0,7,1,2,1,0,15,0,0,0,3,2,0,0,0,24,0,0,0,2,0,19,1,0,0,0,0,0,0,0,0,0,8,1
FL,12091023305,0,5,0,0,0,0,7,1,5,14,2,9,2,0,30,0,0,0,0,1,0,0,0,36,0,0,0,2,0,41,1,0,1,0,4,0,0,2,0,0,7,0
FL,12091023306,0,0,0,0,0,1,9,0,4,10,0,2,3,0,22,0,1,0,1,0,0,0,0,44,0,0,0,2,2,23,0,0,0,0,0,1,0,1,0,0,4,0
FL,12091023307,0,2,0,0,0,0,2,0,2,2,0,4,0,0,10,0,1,0,0,1,0,0,0,22,0,0,0,1,1,12,2,0,1,0,0,0,0,0,0,0,6,0
FL,12091023308,0,3,0,0,0,0,2,0,2,8,1,1,2,0,18,0,1,0,0,2,0,0,0,32,0,0,0,5,0,20,1,0,0,0,0,0,0,0,0,0,5,0
FL,12093910101,0,1,0,0,0,1,9,0,1,11,1,4,2,0,45,0,1,0,0,4,0,0,0,44,1,0,0,4,0,28,1,1,2,0,0,0,0,3,0,0,15,1
FL,12093910102,0,2,0,0,0,1,0,0,0,7,0,7,1,0,29,0,1,0,1,1,0,0,0,41,0,0,0,1,0,21,0,0,0,0,0,0,0,2,0,0,16,2
FL,12093910201,0,2,1,0,0,0,5,1,2,10,0,3,2,0,42,0,2,0,0,4,0,0,0,39,0,0,0,4,0,12,1,0,2,0,3,0,0,4,0,0,11,2
FL,12093910202,0,1,0,0,0,0,8,0,3,5,1,7,0,0,49,0,1,0,1,9,0,0,0,33,0,0,0,5,0,20,4,0,0,0,1,0,0,0,0,0,14,0
FL,12093910300,0,5,0,1,0,0,7,0,1,3,0,4,1,0,53,0,1,0,1,1,0,0,0,20,0,0,0,3,0,25,1,0,0,0,3,0,0,3,0,0,11,0
FL,12093910401,0,2,0,2,0,0,9,1,1,19,0,10,2,1,62,0,1,0,3,4,0,0,0,64,0,0,0,4,0,28,2,0,0,0,2,0,0,4,0,0,9,0
FL,12093910402,0,1,0,0,0,0,2,0,4,5,0,2,1,0,23,0,1,0,0,4,0,0,0,22,1,0,0,1,0,15,2,0,2,0,1,0,0,2,0,0,4,0
FL,12093910403,0,4,1,0,0,0,9,0,9,17,0,2,0,0,76,0,1,0,3,5,0,0,0,62,0,0,0,8,0,42,2,1,0,1,0,0,0,4,0,0,15,0
FL,12093910500,0,12,3,0,0,0,16,0,4,15,0,4,0,0,86,0,1,0,2,9,0,0,0,59,2,0,0,3,0,35,0,1,0,0,2,0,0,3,0,0,15,0
FL,12093910601,0,4,0,3,0,0,9,0,3,12,1,7,1,0,87,0,0,0,2,6,0,0,0,73,0,0,0,8,0,55,2,1,1,0,1,0,0,0,0,0,12,1
FL,12093910602,0,2,0,0,0,0,3,0,0,14,3,5,1,0,28,0,0,0,1,2,0,0,0,39,0,0,0,3,0,15,1,0,3,0,3,1,0,1,0,0,4,0
FL,12095010200,0,7,0,0,0,3,19,0,0,16,1,6,5,0,61,0,0,0,5,2,0,0,0,36,0,0,0,2,2,39,2,2,0,0,1,0,0,0,0,0,11,0
FL,12095010300,0,18,0,1,0,15,30,0,0,22,0,3,4,0,93,1,0,0,1,6,0,0,0,51,0,0,0,4,1,48,4,0,1,0,1,0,0,2,0,0,15,0
FL,12095010400,0,0,0,0,0,0,4,0,2,2,0,3,2,0,16,0,2,0,0,1,0,0,0,11,0,0,0,4,1,11,0,0,0,0,0,0,0,4,0,0,3,0
FL,12095010500,0,0,0,0,0,0,8,0,0,5,1,0,0,0,19,0,1,0,0,1,0,0,0,10,0,0,0,1,0,10,0,0,3,0,0,0,0,2,0,0,8,0
FL,12095010802,0,4,0,0,0,0,6,0,2,4,0,2,0,0,15,0,0,0,0,1,0,0,0,22,0,0,0,0,0,11,3,0,0,0,1,0,0,1,0,0,7,0
FL,12095011000,0,2,1,1,0,0,5,0,2,4,1,3,2,0,24,0,1,0,1,1,0,0,0,24,0,0,0,1,1,13,2,0,1,0,0,0,0,0,0,0,9,1
FL,12095011100,0,6,0,1,0,0,5,1,2,10,0,5,2,0,32,0,0,0,1,4,0,0,0,26,0,0,0,1,0,28,0,1,0,0,1,0,0,0,0,0,6,0
FL,12095011200,0,0,0,1,0,1,7,0,2,5,0,4,1,0,30,0,1,0,1,1,0,0,0,42,0,0,0,3,2,24,4,0,1,0,2,0,0,1,0,0,10,0
FL,12095011300,0,4,0,2,0,3,9,0,2,9,1,1,1,0,33,0,0,0,1,2,0,0,0,34,2,0,0,0,0,22,2,1,0,0,0,0,0,3,0,0,13,0
FL,12095011600,0,4,0,0,0,2,12,0,4,6,0,10,5,0,51,0,6,0,1,3,0,1,0,66,0,0,0,3,0,29,1,0,1,0,2,0,0,5,0,0,14,2
FL,12095011701,0,10,0,1,0,1,20,0,2,10,0,18,6,0,72,0,6,0,0,5,0,0,0,45,1,0,0,12,0,49,4,0,1,0,0,1,0,13,0,2,9,0
FL,12095011702,0,2,0,2,0,0,10,0,1,7,1,12,4,0,44,0,7,0,2,2,0,0,0,46,0,0,0,5,0,32,1,1,6,0,2,0,0,1,0,0,8,0
FL,12095012000,0,4,0,0,0,0,11,0,2,7,3,9,3,0,48,0,10,0,0,6,0,0,0,53,0,0,0,6,0,31,0,0,8,0,0,0,0,1,0,0,14,0
FL,12095012100,0,5,0,0,0,0,12,0,4,10,2,11,4,0,49,0,12,0,3,2,0,1,0,49,2,0,0,7,1,30,0,1,8,0,0,0,0,5,0,0,21,1
FL,12095012201,0,3,0,1,0,0,9,1,0,9,1,7,3,0,42,0,9,0,1,1,0,1,0,25,0,0,0,3,0,22,2,1,2,0,0,0,0,4,0,0,12,1
FL,12095012202,0,1,0,0,0,0,9,0,0,7,0,6,1,0,47,0,4,0,1,0,0,0,0,43,0,0,0,9,0,19,0,0,2,0,2,0,0,1,0,0,11,1
FL,12095012303,0,5,0,1,0,0,6,1,1,8,0,13,2,0,34,0,3,0,1,3,0,0,0,49,1,0,0,4,2,24,5,0,3,0,3,0,0,4,0,0,10,0
FL,12095012304,0,4,1,0,0,0,9,0,1,9,1,7,4,0,39,0,4,0,2,2,0,0,0,43,0,0,0,3,0,19,2,0,5,0,2,1,0,2,0,0,10,0
FL,12095012305,0,3,0,0,0,1,15,0,1,5,2,4,3,0,42,0,4,0,0,1,0,0,0,50,0,0,0,6,1,26,2,0,6,0,0,0,0,4,0,0,12,1
FL,12095012306,0,4,0,0,0,0,9,0,0,10,1,8,1,0,17,0,6,0,1,4,0,0,0,18,0,0,0,2,1,12,2,0,1,0,1,0,0,2,0,0,3,0
FL,12095012307,0,6,0,0,0,1,11,0,1,15,1,12,2,0,45,0,6,0,1,2,0,0,0,48,0,0,0,3,0,37,0,0,3,0,1,0,0,6,0,0,14,1
FL,12095012401,0,4,0,0,0,0,13,0,2,7,1,10,2,0,43,0,6,0,0,2,0,0,0,36,0,0,0,4,0,37,2,0,7,0,3,0,0,4,0,0,20,0
FL,12095012402,0,5,2,1,0,0,23,0,5,9,1,10,2,0,44,0,9,0,1,0,0,0,0,44,0,0,0,3,0,25,0,1,3,0,0,0,0,3,0,0,14,0
FL,12095012403,0,5,0,1,0,0,4,0,2,6,1,6,2,0,32,0,3,0,1,4,0,0,0,47,1,0,0,2,1,30,4,2,6,0,0,1,1,5,0,0,8,2
FL,12095012500,0,2,0,0,0,0,9,0,7,7,1,4,0,0,28,0,0,0,3,1,0,0,0,27,0,0,0,1,0,22,1,0,0,0,0,0,0,2,0,0,10,0
FL,12095012600,0,12,0,3,0,0,10,0,1,12,0,4,0,0,33,0,0,0,1,2,0,0,0,42,0,0,0,2,2,40,0,0,1,0,4,0,0,3,0,0,8,0
FL,12095012701,0,5,1,0,0,1,8,0,1,3,0,2,4,0,24,0,1,0,2,0,0,0,0,34,0,0,0,1,0,20,6,0,0,0,1,0,0,0,0,0,13,0
FL,12095012800,0,7,0,1,0,1,10,0,3,7,2,3,1,0,36,0,0,0,1,0,0,0,0,28,0,0,0,3,1,29,8,0,2,0,3,0,0,0,0,0,8,0
FL,12095012900,0,5,0,0,0,0,2,0,0,10,0,1,1,0,28,0,0,0,0,3,1,0,0,30,0,0,0,1,0,23,2,0,0,0,1,0,0,2,0,0,4,0
FL,12095013201,0,9,1,1,0,0,7,0,2,9,1,8,2,0,33,0,2,0,0,6,0,0,0,35,0,0,0,3,0,25,1,1,2,0,2,0,0,3,0,0,18,1
FL,12095013202,0,6,1,0,0,0,8,1,1,5,0,3,1,0,36,0,1,0,1,1,0,0,0,24,0,0,0,5,0,15,1,0,0,0,0,0,0,5,0,0,7,0
FL,12095013300,0,12,1,2,0,2,21,0,5,25,1,9,6,0,87,0,2,0,2,8,0,0,0,66,1,0,0,7,1,51,3,1,1,0,0,0,0,2,0,1,26,2
FL,12095013402,0,2,0,0,0,1,8,0,0,7,0,7,1,0,22,0,0,0,1,3,0,0,0,36,0,0,0,4,0,17,0,0,2,0,1,0,0,3,0,0,8,2
FL,12095013403,0,3,0,0,0,0,8,0,1,5,1,8,0,0,26,0,0,0,3,2,0,0,0,18,0,0,0,4,0,19,0,0,2,0,0,0,0,5,0,0,14,0
FL,12095013405,0,4,0,1,0,0,1,0,2,2,0,2,2,0,10,0,1,0,2,3,0,0,0,17,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,4,2
FL,12095013406,0,3,1,0,0,0,6,1,2,7,0,5,2,0,33,0,3,0,3,1,0,1,0,26,0,0,0,2,0,9,1,0,0,0,0,0,0,6,0,1,9,0
FL,12095013503,0,1,0,0,0,0,0,0,1,2,1,0,2,0,8,0,1,0,1,2,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,4,1
FL,12095013505,0,4,0,1,0,0,10,0,3,12,2,6,2,0,39,0,1,0,2,4,0,0,0,53,0,1,0,2,0,24,1,0,1,0,1,0,0,2,0,0,9,3
FL,12095013507,0,0,0,0,0,0,2,0,2,0,0,2,1,0,18,0,1,0,0,4,0,1,0,28,0,0,0,1,0,10,2,0,4,0,1,0,0,1,0,0,5,1
FL,12095013508,0,1,0,1,0,0,3,0,0,0,0,3,0,0,5,0,4,0,0,0,0,1,0,8,0,0,0,1,0,4,0,0,4,0,0,0,0,2,0,0,7,0
FL,12095013509,0,0,1,0,0,0,3,0,0,4,1,3,2,0,10,0,0,0,0,2,0,0,0,15,0,0,0,3,0,7,0,0,0,0,0,0,0,2,0,0,3,1
FL,12095013510,0,2,0,0,0,0,4,0,3,3,2,2,0,0,9,0,1,0,0,0,0,0,0,8,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,3,0
FL,12095013511,0,5,0,2,0,1,10,1,9,18,0,9,4,0,62,0,3,0,0,3,0,0,0,65,0,0,0,5,0,26,0,0,5,0,0,0,0,5,0,0,13,2
FL,12095013512,0,4,0,0,0,0,12,0,1,8,0,8,0,0,31,0,2,0,0,0,0,0,0,43,0,0,0,5,1,27,1,0,2,0,0,1,0,3,0,0,5,1
