HUC_12,BW_Demand
070900070304,1431.46381354
070900070305,2488.91873598
070900070306,2010.83744097
070900070401,1252.91178417
070900070402,1361.90091681
070900070403,939.231722355
070900070404,1030.98817086
070900070405,1030.33315611
070900070501,1785.82759953
070900070502,926.397523165
070900070503,1526.65239429
070900070504,1680.64067507
070900070601,1084.33528209
070900070602,1157.566293
070900070603,600.386026859
070900070604,2476.21574831
071000010101,862.030504704
071000010102,566.788059235
071000010103,666.56707263
071000010104,873.558858871
071000010201,586.373231411
071000010202,443.616719961
071000010203,475.751398683
071000010204,649.138898134
071000010301,482.529019237
071000010302,469.243230343
071000010303,695.65570271
071000010401,239.666954994
071000010402,895.717876554
071000010403,783.161040187
071000010404,650.517264009
071000010501,1054.111884
071000010502,388.225608587
071000010503,299.374334574
071000010504,368.303800941
071000010505,300.368562579
071000010601,644.963708401
071000010602,556.709783673
071000010603,954.975671053
071000010604,750.427000642
071000010605,692.149603128
071000010701,500.266695857
071000010702,605.662638545
071000010703,486.861586452
071000010704,390.844979286
071000010801,565.264099956
071000010802,322.712074995
071000010803,589.807717204
071000010804,463.425625086
071000010805,866.725845814
071000010806,977.787604094
071000020101,493.464566469
071000020102,371.038695574
071000020103,360.29198575
071000020104,270.792386413
071000020105,555.94449544
071000020106,881.051493645
071000020201,343.284715414
071000020202,394.571308136
071000020203,280.515130162
071000020204,371.408178091
071000020205,308.719395518
071000020301,340.415671706
071000020302,468.572172046
071000020401,762.862439036
071000020402,606.772600412
071000020403,305.108120084
071000020404,305.166037083
071000020501,550.050331116
071000020502,247.692694306
071000020503,799.463835359
071000020601,369.106333613
071000020602,536.658585906
071000020701,594.234312296
071000020702,306.679809093
071000020703,377.528867126
071000020801,711.493437409
071000020802,255.260944724
071000020803,771.767257929
071000020804,368.263588548
071000020901,499.106051683
071000020902,674.226428986
071000020903,576.610825896
071000030101,595.72506392
071000030102,722.53160429
071000030103,741.890512705
071000030104,413.859406114
071000030105,484.046811581
071000030106,344.473139048
071000030107,481.719618917
071000030108,682.895962119
071000030201,797.9461447
071000030202,328.704869986
071000030301,538.936275244
071000030302,284.625449061
071000030303,505.542518735
071000030304,262.837252021
071000030401,998.310858369
071000030402,720.614521742
071000030403,813.956437707
071000030404,716.054344773
071000030501,326.435052156
071000030502,381.310165048
071000030503,711.478004098
071000030504,337.882736206
071000030601,532.49091506
071000030602,848.395198822
071000030603,833.720152497
071000030604,407.443228841
071000030701,558.351466298
071000030702,434.718922615
071000030703,531.942460895
071000030704,432.433704972
071000030705,263.027810812
071000030801,273.559260726
071000030802,398.839785457
071000030803,461.018973589
071000030804,244.317662835
071000030805,237.66231513
071000030806,480.093422771
071000030901,711.610135198
071000030902,217.892931938
071000030903,824.918958306
071000040101,642.902664185
071000040102,381.312864184
071000040103,328.31783402
071000040104,576.871573806
071000040201,613.451670527
071000040202,791.237112045
071000040203,609.255985379
071000040204,661.595214725
071000040301,326.951783419
071000040302,622.146045446
071000040303,1061.22017634
071000040401,550.084671855
071000040402,968.740429163
071000040403,382.745805621
071000040404,377.885583758
071000040501,425.206676126
071000040502,332.828035951
071000040503,830.592386842
071000040504,612.337304354
071000040601,708.720620275
071000040602,458.252302051
071000040603,690.440670371
071000040604,861.386646032
071000040605,634.975218534
071000040606,412.499804854
071000040701,738.003630042
071000040702,976.000993013
071000040703,997.285058141
071000040704,1244.4807806
071000040705,480.802434444
071000040706,1506.83163571
071000040707,1604.32452917
071000040801,1536.63469672
071000040802,759.286822319
071000040803,1026.38607836
071000040901,439.681721807
071000040902,693.666381121
071000040903,707.302148104
071000040904,425.651256561
071000040905,1096.21321654
071000040906,1144.62112856
071000040907,1303.39458704
071000040908,1077.2421298
071000040909,761.256887913
071000040910,1792.26539707
071000040911,2054.43867469
071000041001,2129.27595139
071000041002,1062.71954751
071000041003,1740.69760895
071000050101,255.959299922
071000050102,631.474337101
071000050103,564.212496042
071000050104,637.307168365
071000050201,701.152853489
071000050202,564.151247859
071000050203,376.760384202
071000050204,443.304235935
071000050205,411.954112053
071000050301,592.170948029
071000050302,306.071438909
071000050303,406.542484522
071000050401,466.97290802
071000050402,526.397516012
071000050403,858.308803916
071000050501,881.224945545
071000050502,555.557163835
071000050503,765.050955415
071000050601,361.05677402
071000050602,291.678110719
071000050603,460.872459054
071000050604,464.649764657
071000050605,978.3070122
071000050606,377.834173799
071000050701,339.248114944
071000050702,495.105229855
071000050703,521.269107223
071000050704,706.440429449
071000050705,806.032501817
071000060101,210.48623836
071000060102,386.223538041
071000060103,540.01405859
071000060201,285.408375382
071000060202,676.689535022
071000060203,240.333110332
071000060204,597.833086491
071000060205,783.16072464
071000060206,369.648931026
071000060207,347.066376805
071000060208,431.374823093
071000060301,551.618646741
071000060302,330.937287569
071000060303,517.524423003
071000060304,450.909041166
071000060305,303.391094208
071000060306,236.464549303
071000060307,605.557743788
071000060308,729.584258556
071000060309,279.639651537
071000060310,784.759498119
071000060401,482.051505446
071000060402,384.79467833
071000060403,737.966532707
071000060501,353.114609838
071000060502,390.444089532
071000060503,426.383681774
071000060504,630.738812208
071000060505,570.042706847
071000060601,440.366927028
071000060602,416.33891046
071000060603,518.996313572
071000060604,473.882756948
071000060605,324.031727314
071000060701,504.998086572
071000060702,885.380458832
071000060801,267.869097233
071000060802,969.546539307
071000060803,529.808748245
071000060804,818.512485385
071000060805,572.075922728
071000060806,1124.44028914
071000060901,424.343618989
071000060902,525.885721564
071000060903,816.751708984
071000060904,1191.07898772
071000061001,622.365673304
071000061002,1058.98297966
071000061003,662.597436786
071000061004,640.41250813
071000061005,400.81411469
071000061101,859.369033098
071000061102,721.197004318
071000061201,396.724306583
071000061202,1063.43050778
071000061203,854.162616372
071000061204,478.954992294
071000061301,855.886882424
071000061302,698.354517698
071000061401,478.037641525
071000061402,380.578940392
071000061403,343.318818808
071000061404,434.984396458
071000061405,894.872641563
071000061406,750.794340611
071000061501,948.755203724
071000061502,664.224339485
071000061503,1077.43641043
071000061504,980.700563669
071000061505,1753.76783967
071000061601,1742.22538495
071000061602,1981.62279987
071000061701,917.973090649
071000061702,1097.99563718
071000061703,2534.8779006
071000070101,795.052484632
071000070102,422.372768402
071000070103,897.075058222
071000070104,671.505172849
071000070201,911.649854422
071000070202,1396.19340217
071000070203,990.87384367
071000070204,1102.9752841
071000070205,1184.55891728
071000070206,451.685940981
071000070301,983.562139273
071000070302,1113.94692111
071000070303,1394.56670344
071000070401,521.085808039
071000070402,1328.86453462
071000070403,653.103426218
071000070404,419.027585626
071000070501,1289.25692177
071000070502,1432.41675091
071000070601,1200.40245759
071000070602,537.790718079
071000070603,975.411794186
071000070701,1016.60866201
071000070702,432.884676933
071000070703,497.790044785
071000070704,632.56823802
071000070801,949.550822735
071000070802,474.944146633
071000070803,487.635809422
071000070901,703.30341053
071000070902,689.455137014
071000070903,718.142306805
071000070904,607.049607038
071000080101,1794.18306732
071000080102,1695.59221458
071000080103,1848.02267671
071000080201,439.528347969
071000080202,1566.42317963
071000080301,401.644301534
071000080302,833.229420066
071000080303,404.172781706
071000080304,1426.78477824
071000080401,1184.41469145
071000080402,1836.52215457
071000080403,875.915917635
071000080404,931.447693348
071000080405,2252.47109938
071000080501,971.951703429
071000080502,727.151068091
071000080503,632.769723892
071000080504,860.872119188
071000080505,746.843113184
071000080601,652.269275188
071000080602,820.419593215
071000080603,351.574190497
071000080604,330.815378547
071000080605,550.298942804
071000080606,367.371987462
071000080607,929.149245381
071000080608,912.627771497
071000080609,747.167876482
071000080610,1001.87975287
071000080701,1723.10367632
071000080702,659.386056185
071000080703,1331.86164474
071000080801,481.812630296
071000080802,592.749314785
071000080803,1153.55496991
071000080804,1003.15799403
071000080901,793.062431335
071000080902,1182.88425434
071000080903,460.729297638
071000080904,1165.66715288
071000081001,1036.13363886
071000081002,1235.61254752
071000081003,872.27126503
071000081004,914.925328016
071000081101,571.081268311
071000081102,870.42206049
071000081103,752.679579496
071000081201,1343.58956671
071000081202,964.430976152
071000081301,748.117548943
071000081302,814.788997769
071000081303,372.297945738
071000081304,898.085693955
071000081305,1156.90565515
071000081306,864.234760284
071000081401,1001.14013481
071000081402,1038.15036559
071000081403,817.446630239
071000081404,1044.95385575
071000081405,989.843920231
071000081501,723.687987566
071000081502,1740.31296539
071000081503,2289.3159368
071000081504,1513.67587256
071000081505,1046.25030875
071000081506,1379.34737206
071000081507,1798.13199067
071000081508,1001.09163141
071000081509,1004.57726359
071000090101,1327.82396913
071000090102,1464.98519993
071000090201,1156.8466208
071000090202,485.367255449
071000090203,549.92997539
071000090204,683.794520617
071000090301,435.320019007
071000090302,944.723524213
071000090303,305.333271623
071000090304,411.576572895
071000090305,393.869070172
071000090306,687.303681374
071000090307,991.761735797
071000090308,847.384487867
071000090309,733.689173222
071000090310,552.813447714
071000090401,1050.01540518
071000090402,985.586449623
071000090501,1229.18494248
071000090502,631.996452093
071000090503,1160.44801986
071000090504,565.439867854
071000090505,1143.70983529
071000090601,747.043340564
071000090602,1024.94010091
071000090603,287.952668309
071000090604,346.320005774
071000090605,677.918585777
071000090606,834.164135814
071000090607,809.069864511
071000090701,687.891996026
071000090702,717.106103063
071000090703,625.016193628
071000090704,771.432291985
071000090705,1071.16318095
071000090706,547.350416899
071000090707,837.174346447
071000090708,572.625585556
071000090709,784.970157385
071000090710,769.347567081
071000090801,424.376938701
071000090802,1029.60799134
071000090901,627.546332479
071000090902,532.042403102
071000090903,303.335191965
071000090904,624.827140331
071000091001,455.662374973
071000091002,770.73878634
071000091101,784.313368917
071000091102,533.575957656
071000091103,767.487900853
071000091201,276.744574785
071000091202,739.83493793
071000091203,547.395821095
071000091204,273.301270962
071000091205,350.196974874
071000091206,997.907652259
071000091207,378.803671837
071000091208,350.974089503
071000091209,539.1809268
071000091210,839.256717563
071000091211,544.618209839
071000091212,237.340340018
071100010101,631.119029284
071100010102,555.307307363
071100010103,571.469642401
071100010201,296.878071427
071100010202,747.602944732
071100010203,812.695090294
071100010204,593.636207104
071100010205,528.037408948
071100010206,511.628353953
071100010207,397.507190943
071100010301,671.390735984
071100010302,383.261818171
071100010303,312.878563881
071100010304,267.08545208
071100010305,274.344646692
071100010306,533.727716565
071100010401,437.439522266
071100010402,878.380491972
071100010403,538.96350348
071100010404,682.693405986
071100010501,407.605266571
071100010502,738.448220015
071100010503,450.756088614
071100010504,274.41562736
071100010505,338.174192548
071100010506,560.32372129
071100010507,424.871021152
071100010508,437.024063706
071100010509,700.346024632
