HUC_12,FF_Demand
101102010802,39.3399773836
101102010803,113.489526123
101102010804,146.847783163
101102010805,77.1271657795
101102010806,154.982902855
101102010807,91.781761989
101102010808,82.6839848161
101102010809,168.477313593
101102010901,222.342261076
101102010902,204.257890582
101102010903,99.5176910758
101102010904,108.143640876
101102010905,141.918443412
101102010906,148.97911486
101102010907,287.686321139
101102010908,272.47162053
101102011001,37.1898654252
101102011002,62.9488622546
101102011003,69.4847545624
101102011004,46.2839492857
101102011005,116.405508429
101102011006,44.8268686831
101102011007,141.172065273
101102011008,179.083064288
101102011101,180.85694097
101102011102,167.99709639
101102011103,117.516696453
101102011104,183.666760147
101102011105,105.387533128
101102011106,161.130848169
101102011107,243.095722765
101102020101,91.0573657751
101102020102,83.7668300569
101102020103,185.830162406
101102020104,92.1132667065
101102020105,123.816506535
101102020106,68.2119162977
101102020107,95.3555786908
101102020108,80.2345735133
101102020201,102.115887254
101102020202,102.095453709
101102020203,92.5512970835
101102020204,129.503057614
101102020205,163.769513354
101102020206,164.442415938
101102020301,108.724367991
101102020302,68.3729563653
101102020401,38.0779916942
101102020402,44.5165171027
101102020403,77.4008156359
101102020501,48.4559678137
101102020502,59.8291053772
101102020503,48.3708347678
101102020504,92.3241101801
101102020505,53.9819756299
101102020506,88.775254488
101102020507,41.8855389506
101102020508,41.6364003867
101102020509,39.7796735466
101102020510,67.7587432116
101102020601,59.9061635882
101102020602,77.7749602795
101102020603,100.332796678
101102020604,103.122819334
101102020605,87.0558508933
101102020606,77.7351928651
101102020607,123.412476838
101102030101,95.6979403794
101102030102,187.153343081
101102030103,169.521484375
101102030104,125.405035079
101102030105,99.272975415
101102030106,218.317716986
101102030107,181.347646713
101102030201,218.842624098
101102030202,254.414682299
101102030301,103.229815573
101102030302,150.984064668
101102030303,197.095821351
101102030304,168.321331084
101102030305,195.33148855
101102030306,313.106919229
101102030307,121.296545863
101102030308,195.02526027
101102030401,247.146636724
101102030402,118.900781453
101102030403,163.37747699
101102030404,212.312104255
101102030405,178.773562908
101102030406,196.179168642
101102030407,318.351030052
101102030408,130.784165144
101102030409,212.292644322
101102030501,244.962905765
101102030502,286.484170139
101102030503,277.518097401
101102030601,122.830985606
101102030602,105.683077693
101102030603,171.409559846
101102030604,252.757810712
101102030605,118.158612907
101102030606,279.595391393
101102030701,189.20501709
101102030702,302.093822956
101102030703,373.772951722
101102030801,117.745496571
101102030802,332.530623078
101102030803,145.583849788
101102030804,299.117431462
101102030805,193.64380312
101102030806,244.964442194
101102030807,432.243918836
101102030808,229.67425853
101102030901,209.346806049
101102030902,189.642262459
101102030903,223.643286943
101102031001,245.261844397
101102031002,222.038321733
101102031101,124.598613501
101102031102,358.061063528
101102031201,370.161322296
101102031202,352.41093713
101102031203,269.33941263
101102031301,253.126010656
101102031302,155.568866313
101102031303,261.940203547
101102031304,275.958739817
101102031305,406.135765851
101102031306,217.890588284
101102031307,311.836026192
101102031308,321.385630608
101102031309,207.736864567
101102031310,402.180359244
101102031311,172.835046947
101102040101,139.241683066
101102040102,195.493980527
101102040103,133.700075239
101102040104,267.171020389
101102040105,81.2412866652
101102040106,146.428831726
101102040201,218.789881915
101102040202,207.55857563
101102040203,266.035472989
101102040204,317.691103041
101102040205,108.519776821
101102040206,134.950185597
101102040207,249.550157011
101102040301,125.808557689
101102040302,264.793834388
101102040303,186.590149343
101102040304,121.639401197
101102040401,251.021055996
101102040402,146.972838402
101102040403,239.924093485
101102040501,168.149450541
101102040502,293.689145565
101102040503,123.283937037
101102040504,349.598133802
101102040505,218.07626003
101102040506,145.464654028
101102040507,142.827769756
101102040508,203.997245133
101102040509,313.203370571
101102050101,473.074660122
101102050102,453.960061908
101102050103,185.327696919
101102050104,581.328566074
101102050105,559.889946938
101102050106,411.530532837
101102050201,191.897501707
101102050202,378.905476511
101102050203,160.499377966
101102050204,592.935085952
101102050205,314.147390127
101102050206,330.833465695
101102050207,383.377781272
101102050208,231.831448436
101102050209,280.51410979
101102050210,555.734978139
101102050211,160.513847947
101102050301,402.230606437
101102050302,368.853450418
101102050303,411.942833364
101102050304,370.725142062
101102050305,256.737378418
101102050401,593.302093267
101102050402,699.749872088
101102050403,368.561021984
101102050404,382.010226429
101102050405,650.732937396
101102050406,263.45881027
101102050407,386.305057943
101102050408,436.504852712
101102050501,223.317204416
101102050502,323.134677827
101102050503,394.324383914
101102050504,219.000311017
101102050505,609.744219124
101102050506,318.668971539
101102050507,479.616372764
101102050508,373.009993196
101102050509,363.362670898
101102050601,668.665079832
101102050602,535.798189878
101102050603,758.150357962
101102050604,391.488152385
101102050605,423.701793194
101102050606,366.267065644
101102050607,502.661199331
101102050608,408.691272736
101102050609,982.538813472
101201010101,753.63050878
101201010102,580.965775192
101201010103,399.662378848
101201010104,470.977831185
101201010105,636.933124959
101201010106,551.213747561
101201010201,824.291646421
101201010202,577.300652325
101201010203,566.796694815
101201010204,681.131263256
101201010205,707.093966603
101201010206,461.391573131
101201010207,420.641287923
101201010208,230.908550739
101201010301,667.575442314
101201010302,657.182772815
101201010303,665.187181711
101201010304,583.212420464
101201010305,714.787828088
101201020101,515.83552599
101201020102,389.889374495
101201020103,676.637764037
101201020104,345.676035225
101201020105,706.508703828
101201020106,451.988507152
101201020201,450.172885716
101201020202,599.519433141
101201020203,493.676525176
101201020204,275.233135998
101201020205,266.243249655
101201030101,449.579647899
101201030102,451.238188148
101201030103,213.591689825
101201030104,389.261042476
101201030105,269.056319356
101201030201,743.100668013
101201030202,448.982028425
101201030203,423.357217789
101201030204,346.76562947
101201030205,392.645098269
101201030206,290.421039701
101201030207,379.961566925
101201030301,642.76746136
101201030302,636.18156594
101201030303,596.065947831
101201030304,567.090698719
101201030401,852.752263069
101201030402,395.219434917
101201030403,423.730539739
101201030404,757.035878897
101201030405,281.86649996
101201030501,640.210801661
101201030502,298.909232259
101201030503,329.928207099
101201030504,350.750190914
101201030505,604.325895369
101201030506,442.586484909
101201030507,387.431083381
101201030508,727.565372586
101201030509,448.126670897
101201040101,296.575751632
101201040102,264.010168731
101201040103,224.438528389
101201040104,328.983965427
101201040105,403.144733697
101201040201,462.970450968
101201040202,326.555347383
101201040203,339.356058717
101201040204,396.233413547
101201040205,572.527216017
101201040206,602.39977777
101201040207,314.685569525
101201040301,439.758521736
101201040302,363.864526004
101201040303,534.274989247
101201040304,250.264781594
101201040305,171.779173553
101201040306,231.684890807
101201040307,514.275559306
101201040308,261.060949147
101201050101,312.71917063
101201050102,297.817704082
101201050103,434.768567324
101201050104,394.993959367
101201050105,242.851636112
101201050106,495.973024905
101201050107,311.855758548
101201050108,190.766433656
101201050109,304.80770275
101201050201,351.103563428
101201050202,469.864725709
101201050203,438.32232511
101201050204,407.285988241
101201050301,582.453233838
101201050302,474.898874521
101201050303,212.838723838
101201050304,298.084686995
101201050401,472.54687196
101201050402,211.941262722
101201050403,339.690416008
101201050404,240.082330585
101201060101,690.212332547
101201060102,487.514553487
101201060103,657.988317966
101201060104,701.259062171
101201060105,932.355681062
101201060106,768.786543489
101201060201,697.173681855
101201060202,737.369724989
101201060203,719.556912541
101201060204,764.505952477
101201060205,415.834071875
101201060206,526.910513282
101201060207,935.472244859
101201060208,798.637692094
101201060209,539.28777957
101201060301,632.38719362
101201060302,534.78630358
101201060303,735.682675719
101201060304,470.568683743
101201060401,478.987096071
101201060402,878.338511229
101201060403,752.082429409
101201060404,889.569417596
101201060405,585.259340882
101201060406,471.597338438
101201060407,609.108978152
101201060501,466.7615996
101201060502,300.272280037
101201060503,333.765069187
101201060504,354.507613063
101201060505,235.272863626
101201060506,591.504084229
101201060507,421.940225363
101201060508,369.539262176
101201060509,539.900029659
101201070101,1050.06233728
101201070102,1257.96404958
101201070103,1154.5232656
101201070104,1110.34254682
101201070105,693.8919065
101201070106,1250.45548689
101201070107,1295.3507055
101201070201,1169.58798921
101201070202,1117.56146681
101201070203,1594.60005319
101201070204,1525.59726441
101201070205,524.150778532
101201070301,420.845496893
101201070302,796.94089818
101201070303,808.707680702
101201070304,813.361433029
101201070305,830.003890991
101201070306,610.030762434
101201070307,550.898661733
101201070308,836.245540261
101201070401,1883.33559775
101201070402,1475.04025221
101201070403,1045.16271544
101201070404,720.828204393
101201070405,2121.82757497
101201070406,2181.48184729
101201070407,826.618828893
101201070501,1397.9463973
101201070502,996.466970086
101201070503,1748.05720735
101201070504,557.811811447
101201070505,829.868712068
101201080101,360.360691547
101201080102,341.757988155
101201080103,305.678441942
101201080104,413.007387221
101201080105,248.974881172
101201080106,293.87351042
101201080107,464.319043815
101201080108,243.373646498
101201080201,436.773490012
101201080202,421.789093256
101201080203,401.298516691
101201080204,528.78536427
101201080205,270.422187984
101201080206,559.144539237
101201080301,370.142387748
101201080302,500.295491099
101201080303,226.570272028
101201080304,474.536943734
101201080305,413.079578876
101201080306,390.072951078
101201080307,459.498951316
101201080308,268.881467342
101201080309,503.644546628
101201090101,1071.65892076
101201090102,640.503583431
101201090103,566.749337435
101201090104,639.811022758
101201090105,684.814451814
101201090201,1006.62683868
101201090202,867.350678921
101201090203,594.070225477
101201090204,914.647132754
101201090301,838.848197222
101201090302,632.375958085
101201090303,901.614407539
101201090304,643.155925512
101201090305,583.065167189
101201090401,547.73839879
101201090402,893.292298555
101201090403,621.545588732
101201090404,663.651072383
