HUC_12,MeanPrecip
100500041203,13.0
100500041204,12.7784996033
100500041301,12.0305995941
100500041302,12.0
100500041303,12.8121004105
100500041304,12.0
100500041305,12.2650003433
100500041306,12.0045995712
100500041401,12.8973999023
100500041402,12.8957996368
100500041403,12.0468997955
100500041501,12.0
100500041502,12.0
100500041503,12.0
100500041504,12.0
100500041505,12.0
100500041601,12.2727003098
100500041602,12.3556003571
100500041603,12.0
100500041604,12.0
100500041605,12.0
100500041701,12.1555995941
100500041702,12.0
100500041703,12.0
100500041801,12.0790996552
100500041802,12.0
100500041803,12.0
100500041804,12.0
100500041901,12.0
100500041902,12.0
100500041903,12.0
100500041904,12.0
100500041905,12.0
100500042001,12.4720001221
100500042002,12.4839000702
100500042003,12.0
100500042101,12.0
100500042102,12.1915998459
100500050101,11.9545001984
100500050102,11.307100296
100500050103,11.0705003738
100500050104,11.2304000854
100500050105,11.9586000443
100500050106,12.3678998947
100500050201,22.0146999359
100500050202,16.9829006195
100500050203,13.486700058
100500050204,14.5454998016
100500050301,12.5384998322
100500050302,14.1704998016
100500050303,16.4127006531
100500050304,12.0082998276
100500050401,12.2486000061
100500050402,14.095199585
100500050403,13.3898000717
100500050404,12.0
100500050405,12.2856998444
100500060101,13.502696991
100500060102,15.3999996185
100500060103,11.1734466553
100500060104,11.0
100500060105,10.8478002548
100500060106,10.4317998886
100500060107,10.0
100500060108,10.1000003815
100500060109,10.0
100500060201,13.4340000153
100500060202,12.6000003815
100500060203,10.3447999954
100500060204,10.6378002167
100500060301,11.4661998749
100500060302,11.0
100500060303,10.6817998886
100500060304,10.3608999252
100500060401,10.6022996902
100500060402,11.0
100500060403,11.0
100500060501,10.7616996765
100500060502,11.2088003159
100500060503,11.3790998459
100500060504,12.0
100500060505,11.7042999268
100500060506,12.0
100500070101,12.0
100500070102,12.0
100500070103,12.0
100500070104,12.0108003616
100500070105,12.6611003876
100500080101,13.325799942
100500080102,13.0931997299
100500080103,13.0
100500080104,13.0
100500080105,13.0
100500080106,13.0
100500080201,12.1824998856
100500080202,12.9322004318
100500080203,13.0
100500080204,13.0
100500080205,12.9250001907
100500080206,12.9728002548
100500090101,14.1429004669
100500090102,16.7031993866
100500090103,14.9593000412
100500090104,15.9520998001
100500090105,14.0
100500090201,19.0324993134
100500090202,17.0407009125
100500090203,15.0382003784
100500090204,13.9194002151
100500090205,13.6043996811
100500090206,13.7588996887
100500090301,13.6169996262
100500090302,13.0
100500090401,13.3385000229
100500090402,12.2604999542
100500090403,12.3240995407
100500100101,13.0
100500100102,13.0
100500100201,13.0
100500100202,13.0
100500100301,13.0
100500100302,13.0920000076
100500100303,13.1473999023
100500100304,12.7175998688
100500100305,12.7856998444
100500100306,12.9289999008
100500100307,12.9576997757
100500100308,12.7754001617
100500100401,13.0
100500100402,13.0
100500100403,13.0
100500100501,12.7608995438
100500100502,12.6888999939
100500100503,12.1080999374
100500100504,12.0909004211
100500100505,12.0
100500100506,12.0
100500110101,12.0394001007
100500110102,12.0303001404
100500110103,12.0706996918
100500110104,11.9333000183
100500110201,12.5508003235
100500110202,12.0495996475
100500110203,12.0
100500110204,12.0
100500110205,12.0
100500110206,11.6026000977
100500110207,11.9611997604
100500110208,12.0
100500120101,12.0
100500120102,12.0
100500120201,12.0
100500120202,12.0
100500120203,11.9879999161
100500120301,12.8816995621
100500120302,12.728099823
100500120303,12.0
100500120401,12.9728002548
100500120402,12.1379003525
100500120403,11.8400001526
100500120404,12.0
100500120501,12.0
100500120502,12.0
100500120601,11.0691995621
100500120602,11.7326002121
100500120603,11.3859996796
100500120604,11.7957000732
100500120701,12.0762996674
100500120702,11.6332998276
100500120703,12.0
100500120801,11.7399997711
100500120802,12.0
100500120803,12.0
100500120804,12.0
100500120901,12.6711997986
100500120902,12.7910003662
100500120903,12.0169000626
100500120904,12.0467996597
100500120905,12.0
100500120906,12.0
100500120907,12.0
100500120908,12.0
100500121001,12.0
100500121002,12.0
100500121003,12.4955997467
100500121004,12.1318998337
100500130101,12.0861997604
100500130102,12.0633001328
100500130103,12.0619001389
100500130104,12.1455001831
100500130105,11.8102998734
100500130106,11.8950996399
100500130107,12.0
100500140101,14.8471002579
100500140102,13.3077001572
100500140103,13.6627998352
100500140104,13.4956998825
100500140105,13.0
100500140106,13.1623001099
100500140107,12.6623001099
100500140108,12.8383998871
100500140201,15.7835998535
100500140202,13.4422998428
100500140203,13.1052999496
100500140204,12.5534000397
100500140205,12.25
100500140206,12.0361995697
100500140207,12.0
100500140301,12.0
100500140302,12.2403001785
100500140303,12.0
100500140304,12.0
100500140305,12.3736000061
100500140306,12.0
100500140307,12.0
100500140308,12.0
100500140309,12.0
100500140401,12.0
100500140402,12.0
100500140403,11.4107999802
100500140404,11.9897003174
100500140405,11.0220003128
100500140406,11.7718000412
100500140407,12.0
100500140501,12.0
100500140502,12.0
100500140601,12.0
100500140602,11.4099998474
100500140603,11.0699996948
100500140604,11.0
100500140605,11.173500061
100500140606,11.7444000244
100500140607,12.5454998016
100500140608,12.0
100500140609,13.5160999298
100500140610,12.0
100500140611,12.0
100500140612,12.1965999603
100500140701,12.0
100500140702,12.0
100500140703,12.0
100500140704,11.9018001556
100500140705,12.8872995377
100500150101,13.2833003998
100500150102,12.8374996185
100500150201,13.0403995514
100500150202,12.6906003952
100500150301,12.4690999985
100500150302,12.1507997513
100500150401,11.4568004608
100500150402,11.79529953
100500150501,12.4861001968
100500150502,12.1859998703
100500150503,12.0
100500150504,12.068400383
100500150505,12.0
100500150506,12.0
100500150507,12.0
100500150508,12.0
100500150601,12.7761001587
100500150602,12.5939998627
100500150603,12.0109996796
100500150604,11.9496002197
100500150605,11.573800087
100500150606,12.1289997101
100500150607,12.2707004547
100500160101,12.1817998886
100500160102,12.25
100500160103,12.0
100500160104,12.0
100500160201,12.1866998672
100500160202,11.6647996902
100500160203,11.8273000717
100500160301,11.9825000763
100500160302,11.6457996368
100500160401,12.0
100500160402,12.0
100500160501,11.75
100500160502,11.2679004669
100500160503,11.173500061
100500160504,11.9439001083
100500160505,12.0843000412
100500160506,12.0
100600010101,12.0
100600010102,12.0
100600010201,12.054400444
100600010202,12.0
100600010203,12.0
100600010204,12.7089004517
100600010205,12.779999733
100600010206,13.0188999176
100600010301,12.3851003647
100600010302,13.0
100600010303,13.0
100600010304,13.0
100600010401,13.0
100600010402,13.0
100600010403,13.0
100600010404,13.0
100600010501,13.0
100600010502,13.0
100600010601,13.0
100600010602,13.0
100600010603,13.0
100600010701,13.0
100600010702,13.0
100600010703,13.0
100600010704,13.0
100600010801,12.9723997116
100600010802,12.3408002853
100600010803,13.0
100600010804,13.1045999527
100600010805,13.2695999146
100600010806,13.0
100600010901,13.2264003754
100600010902,12.7868003845
100600010903,12.7354001999
100600011001,12.9624996185
100600011002,13.0
100600011101,13.1772003174
100600011102,13.0
100600011103,13.0
100600011201,13.0
100600011202,13.0
100600011203,13.0
100600011204,13.0
100600011205,12.9660997391
100600011301,13.0
100600011302,13.0
100600011401,12.9864997864
100600011402,12.5694999695
100600011403,12.3009996414
100600011404,12.9350996017
100600011405,12.9856004715
100600020101,12.3852996826
100600020102,11.9932003021
100600020201,12.5481004715
100600020202,12.3447999954
100600020301,11.6162004471
100600020302,12.0
100600020303,12.3273000717
100600020304,12.0
100600020305,11.730799675
100600020401,13.0198001862
100600020402,13.0
100600020403,12.7187995911
100600020404,12.0888996124
100600020501,12.7791996002
100600020502,12.1905002594
100600020503,13.0
100600020504,13.0
100600020505,12.86439991
100600020601,12.6379003525
100600020602,12.1802997589
100600020603,12.2124004364
100600020701,13.0
100600020702,12.8261003494
100600020703,12.617600441
100600020801,13.0
100600020802,12.1569004059
100600020803,12.0233001709
100600020804,12.3332996368
100600020805,12.4518995285
100600020806,12.1893997192
100600020807,12.25
100600020808,11.8131999969
100600020901,13.0
100600020902,12.977399826
100600020903,12.2882995605
100600021001,11.9570999146
100600021002,11.7009000778
100600021101,12.3765001297
100600021102,13.0317001343
100600021103,12.9570999146
100600021104,12.4028997421
100600021201,13.1623001099
100600021202,13.0
100600021301,13.0
100600021302,13.0
100600021303,13.0
100600021401,11.8285999298
100600021402,12.7143001556
100600021403,12.9085998535
100600021501,13.1606998444
100600021502,13.1524000168
100600021503,13.3738002777
100600021504,14.0
100600021505,13.9786996841
100600021506,13.3278999329
100600021507,13.0
100600021508,13.1289997101
100600021601,13.0
100600021602,13.0
100600021603,13.0
100600021604,13.0
100600030101,13.7161998749
100600030102,13.0109996796
100600030103,13.75
100600030201,13.6866998672
100600030202,13.3826999664
100600030301,14.0
100600030302,13.8130998611
100600030303,13.4314002991
100600030401,13.0276002884
100600030402,13.0
100600030403,13.0
100600030404,13.0
100600030501,13.0
100600030502,13.2979001999
100600030503,13.0
100600030504,13.0
100600030505,13.0
100600030506,13.0
100600030601,13.0
100600030602,13.0
100600030603,13.0
100600030604,13.0
100600030701,13.0
100600030702,13.0
100600030703,13.0
100600030704,13.0
100600030705,13.0
100600030706,13.0
100600030707,13.0
100600030708,13.0
100600030709,13.0
100600030710,13.0
100600030711,13.0
100600030712,13.0
100600030713,13.0
100600040101,13.7082996368
100600040102,13.0093002319
100600040201,13.5713996887
100600040202,13.1215000153
100600040203,13.1061000824
100600040204,12.9057998657
100600040205,12.9925003052
100600040206,13.0
100600040301,12.4398002625
100600040302,12.8965997696
100600040401,13.0
100600040402,13.0
100600040501,12.1817998886
100600040502,12.5341997147
100600040503,13.0
100600040504,13.0
100600040601,13.0
100600040602,13.0
100600040603,13.0
100600040604,13.0
100600050101,13.0
100600050102,14.0
100600050103,13.9582996368
100600050104,13.4479999542
100600050105,13.0
100600050106,13.1570997238
100600050107,13.0
100600050201,13.0
100600050202,13.0
100600050203,13.0
100600050204,13.0
100600050205,13.0
100600050206,13.0293998718
100600050301,13.1772003174
100600050302,13.5544996262
100600050401,13.0
100600050402,13.2727003098
100600050501,13.9865999222
100600050502,14.0
100600050601,14.0
100600050602,14.0
100600050603,13.6712999344
100600050701,13.8902997971
100600050702,13.6619997025
100600050703,13.6267004013
100600050704,13.0427007675
100600050801,14.0
100600050802,14.0
100600050901,13.9891004562
100600050902,13.9911003113
100600050903,14.0
100600050904,13.2903003693
100600050905,13.6188001633
100600060100,13.3648004532
100600060201,13.9804000854
100600060202,13.9906997681
100600060203,13.9518003464
100600060204,13.3149995804
100600060301,13.7123003006
100600060302,13.4412002563
100600060303,13.0
100600060401,13.4471998215
100600060402,13.1667003632
100600060403,13.1709003448
100600060501,13.1215000153
100600060502,13.0
100600060601,13.0
100600060602,13.2867002487
100600060603,13.0
100600060701,13.0
100600060702,13.0
100600060703,13.0
100600060704,13.0
100600060801,13.9890003204
100600060802,13.1697998047
100600060901,13.3713998795
100600060902,13.5373001099
100600060903,13.1052999496
100600060904,13.0300998688
100600060905,13.0
100600060906,12.7938995361
100600061001,13.0
100600061002,13.0
100600061003,13.0454998016
100600061004,13.0221996307
100600061005,13.1999998093
100600061006,12.9706001282
100600061101,14.0
100600061102,14.0
100600061103,14.0
100600061104,14.0
100600061201,14.0
100600061202,14.7031002045
100600061203,14.1267004013
100600061204,13.75
100600061301,14.0
100600061302,14.254699707
100600061303,14.1646003723
100600061304,13.9108991623
100600061305,13.2284002304
100600061306,12.5403003693
100600061401,13.0
100600061402,13.0
100600061403,13.0
100600061404,13.0
100600061405,13.0
100600061406,13.0
100600061501,13.0
100600061502,13.0
100600061503,13.0
100600061504,13.0
100600061601,13.0
100600061602,13.0214004517
100600061603,13.9195995331
100600061604,13.0243997574
100600061605,13.0
100600061606,13.0
100600061607,12.8452997208
100600061608,13.0101995468
100600061609,13.0
100600061610,13.3427000046
100600070001,14.0104999542
100600070002,14.1189985275
100700010101,43.3033981323
100700010102,36.8899002075
100700010103,41.0616989136
100700010201,38.7252006531
100700010202,38.6726989746
100700010203,37.5942993164
100700010204,39.2653007507
100700010205,41.1935997009
100700010206,40.9931983948
100700010301,40.5917015076
100700010302,41.8470993042
100700010303,39.0312995911
100700010304,36.0475921631
100700010401,27.3239994049
100700010402,37.0918006897
100700010403,33.9614982605
100700010404,38.0385017395
100700010405,28.7600002289
100700010406,32.0149002075
100700010407,27.5713996887
100700010408,29.450799942
100700010409,24.8875026703
100700010501,24.6667022705
100700010502,29.0
100700010503,28.5977993011
100700010504,28.011800766
100700010505,30.1366004944
100700010506,25.787399292
100700010507,32.0074005127
100700010601,33.3042984009
100700010602,32.1477012634
100700010603,27.043800354
100700010604,27.8838996887
100700010605,25.3721008301
100700010606,32.8405990601
100700010607,27.1455993652
100700010701,20.1949005127
100700010702,32.9480018616
100700010703,21.8792991638
100700010704,31.2050991058
100700010705,35.0579986572
100700010706,29.6508998871
100700010707,22.6499996185
100700010708,34.0
100700010801,21.4094009399
