HUC_12,Fertilizer_P_kg_ha
100401060304,1.21957191723
100401060401,0.0585052014807
100401060402,0.234995363213
100401060403,0.590248366419
100401060404,0.848328876839
100401060405,0.191000362181
100401060406,0.702945575585
100401060407,0.329320607411
100401060501,0.318838257645
100401060502,0.507987202736
100401060503,0.575520765475
100401060504,0.310668046307
100401060505,1.02204993444
100401060506,1.39460035643
100401060507,1.90331639046
100401060508,1.49183555361
100401060601,0.0603988662461
100401060602,0.257962884755
100401060701,0.632115777209
100401060702,0.207689735749
100401060703,0.104113594348
100401060704,0.000274402642794
100401060705,0.145316924937
100402010101,0.0387564709757
100402010102,0.00270219588275
100402010103,0.0596978580669
100402010104,0.0111527656365
100402010105,0.125627125444
100402010106,0.0565044682598
100402010107,0.554056046155
100402010201,0.0652979633988
100402010202,0.0815640705926
100402010203,0.0836230359286
100402010204,0.509986093416
100402010205,0.133538214934
100402010206,0.30251672944
100402010207,0.343292183343
100402010208,0.00214966704137
100402010209,0.240145642565
100402010210,1.04090444155
100402010301,0.0677957115684
100402010302,0.117602115435
100402010401,0.0270648216701
100402010402,0.151650119969
100402010501,0.0346952061753
100402010502,0.274389675198
100402010503,0.765809614655
100402010504,0.227518548245
100402010601,0.028560596538
100402010602,0.291074860446
100402010701,0.0907099527764
100402010702,0.994689578144
100402010801,0.466571053113
100402010802,0.922636297363
100402010901,0.0607941535319
100402010902,0.064397790815
100402010903,0.508546837734
100402010904,0.807049617364
100402011001,0.615369578275
100402011002,0.736562166538
100402011003,0.727642937842
100402011004,0.514398444789
100402011005,0.174530724489
100402011006,0.884069866102
100402011007,0.620209824027
100402011101,0.656766392032
100402011102,0.0921176689903
100402011201,0.044381402023
100402011202,0.0194628132475
100402011203,0.514658975648
100402011204,0.345482820556
100402011205,0.287989914516
100402011206,0.603087779064
100402011207,0.690024815239
100402011208,0.870050089368
100402011301,1.09104974414
100402011302,1.17640851038
100402011303,0.761860551949
100402011304,0.0347440685311
100402011305,0.417903433151
100402011306,0.966831385867
100402011307,1.29525475968
100402011401,0.502436769813
100402011402,0.0519013853674
100402011403,0.615794894231
100402011404,0.846223725132
100402011405,0.00825089913055
100402011406,0.193610970716
100402011407,0.218916838483
100402011408,0.154156035349
100402011409,0.546530178325
100402011501,0.65956016918
100402011502,0.608829758327
100402011503,0.721968522235
100402011504,0.435227593067
100402011505,1.36440137465
100402011506,0.829480660702
100402011601,2.39658117314
100402011602,0.388452220066
100402011603,0.849589052114
100402011604,0.439065740957
100402011701,0.0251207253182
100402011702,0.0276472214538
100402011801,0.23144124204
100402011802,0.360169624384
100402011803,0.484708720271
100402011804,0.335265878411
100402011805,0.0299737722155
100402011806,0.36480865304
100402011901,0.0708712543344
100402011902,0.489396751635
100402012001,0.00123135352295
100402012002,0.74866972412
100402012003,0.874464339207
100402012101,1.00760307115
100402012102,1.01002999502
100402012103,0.011149429706
100402012104,0.0337092901736
100402012105,0.214200612092
100402012201,0.00396484689992
100402012202,0.0039705654291
100402012301,0.140498164626
100402012302,0.489682391504
100402012303,0.103471384138
100402012304,0.274010300456
100402012305,0.124711850523
100402012306,0.533809287571
100402012307,0.284989439114
100402020101,0.00287214948607
100402020102,0.0
100402020103,0.0113448042189
100402020104,0.251139798968
100402020105,0.0748562902014
100402020106,1.32536900067
100402020107,1.18994620521
100402020108,0.107671688078
100402020201,0.00201650547322
100402020202,0.0
100402020203,0.0180171862502
100402020301,0.29130339943
100402020302,0.345191532253
100402020303,0.00764615151391
100402020304,0.198108119535
100402020401,0.153183718748
100402020402,0.00838677424227
100402020403,0.352435348835
100402020404,0.206673430414
100402020405,0.278054254697
100402020406,0.0757652674912
100402020407,0.0126376651005
100402020408,0.981478814178
100402020501,0.0
100402020502,0.0
100402020503,0.0
100402020601,0.0105150762631
100402020602,0.0220033995137
100402020603,0.0
100402020701,0.4464670818
100402020702,0.240151889821
100402020703,0.0950650485471
100402020704,0.0291208432742
100402020705,0.0106160510404
100402020801,0.491890462742
100402020802,0.618635796836
100402020803,1.92215676344
100402020901,0.0714284262472
100402020902,0.225012592952
100402020903,0.0
100402020904,0.194695550316
100402020905,0.497071855318
100402020906,0.0
100402020907,0.198361156476
100402020908,0.193928063423
100402020909,0.0342005111008
100402021001,0.252472583925
100402021002,0.107873542016
100402021003,0.075600182066
100402021004,0.283887518834
100402021005,0.089424024506
100402021006,0.136759270365
100402021007,0.00601306284983
100402030101,0.0285474046865
100402030102,0.213548373935
100402030201,0.113862106485
100402030202,0.0510784976056
100402030203,0.10960258144
100402030301,0.0570108839174
100402030302,0.484448305716
100402030303,0.0305382979489
100402030304,1.25266223465
100402030401,0.0158185820769
100402030402,0.109544891027
100402030403,0.0618847508529
100402030404,0.233022711955
100402030405,0.50380200322
100402030406,0.757934629203
100402030407,0.908833149389
100402030501,0.00806583885213
100402030502,0.532281143847
100402030503,0.0998649195728
100402040101,0.363515226269
100402040102,1.13031658841
100402040201,0.889908439298
100402040202,0.233002790931
100402040301,0.383467884814
100402040302,0.266543619948
100402040303,0.345379854837
100402040304,0.397380092274
100402040305,0.204661010218
100402040306,0.025513966909
100402040401,0.280810222492
100402040402,0.273490815732
100402040403,0.0848947634073
100402040404,0.163185950503
100402040405,0.320602712973
100402040501,0.152289868577
100402040502,0.131222895567
100402040503,0.166941717528
100402040601,0.401488265033
100402040602,0.166817328676
100402040603,0.00480655572218
100402040604,0.371034049245
100402040605,0.282467194111
100402040701,0.598069792881
100402040702,0.208626684293
100402040703,0.548755173982
100402040704,0.0103239758946
100402040705,0.144740908423
100402040706,0.037434075775
100402040707,0.602798271787
100402040708,0.484608930658
100402040709,0.860946881146
100402040710,0.490377757341
100402050101,0.0819241716402
100402050102,0.0
100402050103,0.0649346421834
100402050104,0.0211860526652
100402050105,0.182540396001
100402050106,0.0388220994616
100402050201,0.0
100402050202,0.0
100402050203,0.0550807436818
100402050204,0.0349529499012
100402050205,0.0
100402050301,0.571523227438
100402050302,0.566411070074
100402050303,0.244274762977
100402050304,0.0652120904066
100402050305,0.0275067164649
100402050306,0.00250950114322
100402050401,0.536748806472
100402050402,0.0
100402050501,0.188600562867
100402050502,0.227578624019
100402050503,0.0
100402050504,0.0848687863761
100402050505,0.0569569262032
100402050506,0.00943151778901
100402050601,0.691443833264
100402050602,0.253611594181
100402050603,0.320692640952
100402050604,0.0
100402050605,0.0
100402050701,0.0
100402050702,0.0
100402050703,0.0
100402050704,0.00399197135759
100402050801,0.0532125508418
100402050802,0.0
100402050803,0.0
100402050804,0.0122541249168
100500010101,0.00667937456205
100500010102,0.00382538141577
100500010103,0.024286360253
100500010104,0.0637825617772
100500010105,0.227903276801
100500010106,0.0950257087591
100500010201,0.109868722209
100500010202,0.549687886025
100500010203,2.32189649734
100500010301,0.551875182627
100500010302,1.91032097516
100500010303,2.20062192437
100500010304,0.915148323235
100500020101,3.95684136825
100500020102,3.48505218555
100500020103,2.77199801281
100500020104,3.39722767025
100500020200,2.71505281158
100500020301,2.3976494669
100500020302,1.03456956668
100500020401,0.0396537026908
100500020402,0.240183459747
100500020403,0.999521579881
100500020404,0.431822069393
100500020405,0.70315257282
100500020501,2.46627197735
100500020502,1.97656895606
100500020601,2.64111269146
100500020602,2.8160074438
100500020603,1.78767262684
100500020701,2.84579910013
100500020702,2.68500815889
100500020801,1.62998062971
100500020802,1.95987395492
100500020803,1.72755157697
100500020804,2.42149221499
100500020805,2.24009526381
100500020806,2.58294251816
100500020807,1.18533384437
100500020808,2.15161141082
100500020809,2.10516102689
100500030100,1.13019587636
100500040101,0.0167257663925
100500040102,0.0468624203084
100500040103,1.05548174148
100500040201,0.00993742639928
100500040202,0.618520640809
100500040301,0.0280086997672
100500040302,0.0753203355549
100500040303,0.631794476648
100500040401,2.68126590594
100500040402,1.64216774504
100500040403,0.222925528653
100500040404,1.08636184229
100500040405,1.22839680951
100500040501,0.723412094137
100500040502,2.29372241657
100500040503,2.04263935201
100500040504,1.78245954979
100500040505,2.21559552125
100500040506,1.62949904476
100500040507,0.986356854986
100500040601,1.02432106884
100500040602,1.74377800945
100500040603,1.22344611734
100500040604,0.44457163112
100500040605,1.02462921403
100500040701,0.421036575711
100500040702,0.483725870211
100500040703,1.0620854928
100500040801,0.225857070149
100500040802,0.493169193319
100500040803,0.142708968307
100500040804,1.43525117886
100500040901,0.731315163202
100500040902,0.39799202468
100500040903,0.425523023443
100500040904,0.284485959677
100500041001,1.35547209517
100500041002,1.61834168689
100500041003,0.96186689662
100500041101,1.00629980348
100500041102,1.03210249824
100500041103,0.387014375344
100500041201,0.289733992431
100500041202,0.685616390175
100500041203,1.09494945673
100500041204,0.527964598815
100500041301,0.930685527907
100500041302,0.90917426643
100500041303,0.148315254442
100500041304,0.556266031648
100500041305,0.378903706228
100500041306,0.256225752839
100500041401,0.893033501596
100500041402,1.23459229276
100500041403,0.835927097743
100500041501,0.990447684265
100500041502,0.900751696692
100500041503,1.55882108591
100500041504,1.55389606471
100500041505,1.19962595897
100500041601,0.116106927717
100500041602,0.430293593755
100500041603,0.770464130483
100500041604,0.823335791519
100500041605,0.881529425021
100500041701,1.48653230818
100500041702,0.81617950674
100500041703,0.0828404228446
100500041801,0.771875547302
100500041802,1.63065769895
100500041803,1.71253770456
100500041804,1.02692498376
100500041901,0.927508559137
100500041902,0.155704257122
100500041903,0.277954058136
100500041904,0.117296191367
100500041905,0.338776841903
100500042001,0.666236776287
100500042002,1.07742148812
100500042003,0.821569997131
100500042101,1.37427416432
100500042102,1.47903009824
100500050101,4.59716939696
100500050102,4.51197881932
100500050103,3.54131520157
100500050104,2.67752359612
100500050105,4.57213002344
100500050106,3.1682472615
100500050201,0.00168779095201
100500050202,0.261982734267
100500050203,1.75963558921
100500050204,0.901208866073
100500050301,2.6064923207
100500050302,0.762257234674
100500050303,0.181885958494
100500050304,2.23107229746
100500050401,1.62449992992
100500050402,0.544626536387
100500050403,1.00894574183
100500050404,2.85602545048
100500050405,2.29853602941
100500060101,1.04268870798
100500060102,1.21348403429
100500060103,1.41862043911
100500060104,2.20483142324
100500060105,2.40244883557
100500060106,2.09582952517
100500060107,2.45438911617
100500060108,2.73471148035
100500060109,2.15686867426
100500060201,1.75465789798
100500060202,2.25460788891
100500060203,2.61864535962
100500060204,2.6171031
100500060301,2.66940773657
100500060302,3.33330144375
100500060303,2.95862480352
100500060304,2.78985034087
100500060401,2.91379206191
100500060402,2.83532616883
100500060403,2.63172288049
100500060501,2.22353568579
100500060502,2.76956809559
100500060503,2.20513615608
100500060504,2.73536240313
100500060505,2.79605009308
100500060506,2.16013930844
100500070101,1.57854524517
100500070102,1.78250189813
100500070103,1.42658360968
100500070104,1.09680414313
100500070105,1.11756447677
100500080101,0.172313123762
100500080102,0.347437868746
100500080103,0.0623225543536
100500080104,0.308026058657
100500080105,0.104658448814
100500080106,0.430000297687
100500080201,0.974492472485
100500080202,0.346518955714
100500080203,0.460637737632
100500080204,0.240483696214
100500080205,0.228666670575
100500080206,0.777493081327
100500090101,0.342088788075
100500090102,0.154678863828
100500090103,0.283053782149
100500090104,0.287824364449
100500090105,0.612511825615
100500090201,0.142677494675
100500090202,0.129566661035
100500090203,0.226876681069
100500090204,0.709710030731
100500090205,1.34723810036
100500090206,0.544979811711
100500090301,0.110032018205
100500090302,0.0139796010359
100500090401,0.193093689904
100500090402,0.795280756613
100500090403,0.616231267875
100500100101,2.17823886655
100500100102,2.19259575858
100500100201,2.27384617633
100500100202,1.95536204463
100500100301,0.742702140367
100500100302,1.02659057727
100500100303,0.72018438185
100500100304,0.387681386833
100500100305,0.884346850202
100500100306,0.740952451509
100500100307,0.661160798362
100500100308,0.677078490727
100500100401,1.09821647529
100500100402,0.573294280527
100500100403,1.24587387492
100500100501,0.386421856218
100500100502,0.422480024198
100500100503,0.446652275508
100500100504,0.348988704039
100500100505,1.06379003874
100500100506,0.554018746354
100500110101,0.266514472109
100500110102,1.16586898349
100500110103,0.313658473646
100500110104,0.430741676913
100500110201,1.61720201562
100500110202,0.717369456985
100500110203,0.429785470368
100500110204,0.438659131571
100500110205,0.426314742522
100500110206,0.340474537527
