HUC_12,Acres_Unpo
170703040201,1.35091793816e-06
170703040202,83.8428464802
170703040203,0.0
170703040301,0.0
170703040302,0.0
170703040303,0.0
170703040304,0.0
170703040305,0.0
170703040306,0.0
170703040307,0.0
170703040308,0.0
170703040401,0.0
170703040402,0.0
170703040403,0.0
170703040501,0.0
170703040502,5.12310011768e-07
170703040601,0.0
170703040602,0.0
170703040603,0.0
170703040604,0.0
170703040605,0.0
170703040606,0.0
170703040607,0.0
170703040608,0.0
170703040701,0.0
170703040702,0.0
170703040703,0.0
170703040704,0.0
170703040705,0.0
170703040706,0.0
170703040801,0.0
170703040802,0.0
170703050101,0.0
170703050102,1.44426102608e-08
170703050201,0.0
170703050202,0.0
170703050203,0.0
170703050204,0.0
170703050205,0.0
170703050301,0.0
170703050302,0.0
170703050401,0.0
170703050402,0.0
170703050403,0.0
170703050404,0.0
170703050501,0.0
170703050502,0.0
170703050503,1.89673276967e-10
170703050601,0.0
170703050602,0.0
170703050603,0.0
170703050604,0.0
170703050605,0.0
170703050606,0.0
170703050701,0.0
170703050702,0.0
170703050703,0.667184599866
170703050704,0.0
170703050705,0.0
170703050706,0.0
170703050707,0.0
170703050708,0.0
170703050709,0.0
170703050710,0.0
170703050711,2.30876854076e-06
170703050801,0.0
170703050802,0.0
170703050803,0.0
170703050804,1.55601077252e-06
170703050805,75.6142445445
170703050806,7.42741405545e-07
170703050807,0.0
170703050808,64.049717934
170703050809,1.15342485221e-06
170703050901,4.14799895643e-06
170703050902,0.222396778044
170703051001,4.51717441296e-09
170703051002,0.222394847152
170703051003,0.0
170703051004,0.0
170703051005,6.1068004605e-07
170703051006,3.5027968305e-10
170703051101,4.21009001176e-07
170703051102,9.81458389758e-06
170703060101,0.0
170703060102,3.19795264589e-07
170703060103,0.0
170703060201,0.0
170703060202,0.0
170703060203,0.222395425382
170703060204,65.3840899879
170703060205,36.2503595767
170703060301,0.0
170703060302,2.92823923532e-07
170703060303,0.0
170703060304,10.2301633948
170703060305,2.40141190756e-08
170703060401,0.0
170703060402,0.0
170703060403,0.0
170703060501,0.0
170703060502,0.0
170703060503,0.0
170703060504,0.0
170703060505,0.0
170703060601,0.0
170703060602,0.0
170703060603,0.0
170703060604,0.0
170703060605,0.0
170703060606,0.0
170703060607,0.0
170703060608,0.0
170703060701,0.222394864405
170703060702,0.0
170703060703,0.0
170703060704,0.0
170703060801,0.0
170703060802,0.0
170703060803,0.0
170703060804,0.0
170703060805,0.0
170703060901,0.0
170703060902,0.0
170703060903,0.0
170703060904,0.0
170703060905,0.0
170703060906,0.0
170703060907,0.0
170703060908,0.0
170703061001,6.04954207902e-08
170703061002,0.0
170703061003,1.33436919878
170703061004,2.66873836285
170703061005,0.0
170703061101,0.0
170703061102,0.0
170703061103,0.0
170703061104,0.0
170703061105,0.0
170703061106,0.0
170703061107,3.55831785947
170703061108,0.0
170703061201,0.0
170703061202,1.11197432562
170703061203,0.0
170703061204,1.11197433383
170703061205,2.44634349486
170703070101,0.0
170703070102,5.09592605001e-06
170703070103,0.0
170703070104,0.0
170703070105,8.52937550882e-07
170703070106,2.11169689474e-06
170703070107,17.5691904106
170703070108,7.55091009263e-07
170703070109,5.57455159645e-06
170703070201,12.8989002524
170703070202,0.889583270599
170703070203,12.6765055454
170703070204,1.23908322397e-08
170703070205,1.51876883337e-06
170703070206,30.6904849934
170703070301,68.2752149691
170703070302,3.3359237288
170703070303,5.11509072887
170703070304,130.323385372
170703070401,529.744582467
170703070402,489.713477896
170703070403,0.222406141751
170703070501,0.0
170703070502,4.8236530506e-08
170800010101,0.0
170800010102,0.0
170800010201,0.0
170800010202,0.0
170800010301,0.0
170800010302,0.0
170800010303,0.0
170800010304,0.0
170800010401,0.0
170800010402,0.0
170800010501,0.0
170800010502,0.0
170800010503,0.0
170800010504,0.0
170800010505,0.0
170800010506,0.0
170800010601,0.0
170800010602,0.0
170800010603,0.0
170800010604,0.0
170800010605,0.0
170800010606,0.0
170800010701,0.0
170800010702,0.0
170800010703,0.0
170800010801,0.0
170800010802,0.0
170800010803,0.0
170800010804,0.0
170800020101,0.0
170800020102,0.0
170800020103,0.0
170800020104,0.0
170800020105,0.0
170800020106,0.0
170800020107,0.0
170800020108,0.0
170800020109,0.0
170800020110,0.0
170800020111,0.0
170800020201,0.0
170800020202,0.0
170800020203,0.0
170800020204,0.0
170800020205,0.0
170800020301,0.0
170800020302,0.0
170800020303,0.0
170800020304,0.0
170800020305,0.0
170800020401,0.0
170800020402,0.0
170800020403,0.0
170800020404,0.0
170800020405,0.0
170800020501,0.0
170800020502,0.0
170800020503,0.0
170800020504,0.0
170800020505,0.0
170800020506,0.0
170800020507,0.0
170800020601,0.0
170800020602,0.0
170800020603,0.0
170800020604,0.0
170800020605,0.0
170800020606,0.0
170800030101,0.0
170800030102,0.0
170800030103,0.0
170800030104,0.0
170800030105,0.0
170800030106,0.0
170800030107,0.0
170800030201,0.0
170800030202,0.0
170800030203,0.0
170800030204,0.0
170800030205,0.0
170800030206,0.0
170800030207,0.0
170800030301,0.0
170800030302,0.0
170800030303,0.0
170800030304,0.0
170800030305,0.0
170800030401,0.0
170800030402,0.0
170800030403,0.0
170800030404,0.0
170800030405,0.0
170800030501,0.0
170800030502,0.0
170800030503,0.0
170800030504,0.0
170800030505,0.0
170800030601,0.0
170800030602,0.0
170800030700,0.0
170800040101,0.0
170800040102,0.0
170800040103,0.0
170800040104,0.0
170800040201,0.0
170800040202,0.0
170800040203,0.0
170800040204,0.0
170800040205,0.0
170800040206,0.0
170800040301,0.0
170800040302,0.0
170800040303,0.0
170800040304,0.0
170800040305,0.0
170800040306,0.0
170800040307,0.0
170800040308,0.0
170800040309,0.0
170800040401,0.0
170800040402,0.0
170800040403,0.0
170800040404,0.0
170800040405,0.0
170800040406,0.0
170800040407,0.0
170800040408,0.0
170800040501,0.0
170800040502,0.0
170800040503,0.0
170800040504,0.0
170800040505,0.0
170800040506,0.0
170800040507,0.0
170800040508,0.0
170800050101,0.0
170800050102,0.0
170800050103,0.0
170800050104,0.0
170800050105,0.0
170800050106,0.0
170800050201,0.0
170800050202,0.0
170800050203,0.0
170800050204,0.0
170800050205,0.0
170800050206,0.0
170800050301,0.0
170800050302,0.0
170800050303,0.0
170800050304,0.0
170800050305,0.0
170800050306,0.0
170800050401,0.0
170800050402,0.0
170800050403,0.0
170800050404,0.0
170800050501,0.0
170800050502,0.0
170800050503,0.0
170800050504,0.0
170800050505,0.0
170800050601,0.0
170800050602,0.0
170800050603,0.0
170800050604,0.0
170800050605,0.0
170800050701,0.0
170800050702,0.0
170800050801,0.0
170800050802,0.0
170800050803,0.0
170800050804,0.0
170800050901,0.0
170800050902,0.0
170800050903,0.0
170800050904,0.0
170800050905,0.0
170800050906,0.0
170800060101,0.0
170800060102,0.0
170800060103,0.0
170800060201,0.0
170800060202,0.0
170800060203,0.0
170800060204,0.0
170800060205,0.0
170800060206,0.0
170800060207,0.0
170800060208,0.0
170800060301,0.0
170800060302,0.0
170800060303,0.0
170800060304,0.0
170800060401,0.0
170800060402,0.0
170800060403,0.0
170800060500,0.0
170900010101,0.0
170900010102,0.0
170900010103,0.0
170900010104,0.0
170900010105,0.0
170900010106,0.0
170900010201,0.0
170900010202,0.0
170900010301,0.0
170900010302,0.0
170900010303,0.0
170900010401,0.0
170900010402,0.0
170900010403,0.0
170900010501,0.0
170900010502,0.0
170900010503,0.0
170900010504,0.0
170900010505,0.0
170900010601,0.0
170900010602,0.0
170900010603,0.0
170900010604,0.0
170900010605,0.0
170900010606,0.0
170900010607,0.0
170900010608,0.0
170900010701,0.0
170900010702,0.0
170900010703,0.0
170900010801,0.0
170900010802,0.0
170900010901,0.0
170900010902,0.0
170900010903,0.0
170900010904,0.0
170900010905,0.0
170900010906,0.0
170900011001,0.0
170900011002,0.0
170900011003,0.0
170900020101,0.0
170900020102,0.0
170900020103,0.0
170900020201,0.0
170900020202,0.0
170900020203,0.0
170900020204,0.0
170900020205,0.0
170900020301,0.0
170900020302,0.0
170900020303,0.0
170900020304,0.0
170900020305,0.0
170900020306,0.0
170900020401,0.0
170900020402,0.0
170900020403,0.0
170900020404,0.0
170900020405,0.0
170900030101,0.0
170900030102,0.0
170900030103,0.0
170900030104,0.0
170900030105,0.0
170900030106,0.0
170900030107,0.0
170900030108,0.0
170900030109,0.0
170900030110,0.0
170900030201,0.0
170900030202,0.0
170900030203,0.0
170900030204,0.0
170900030205,0.0
170900030206,0.0
170900030207,0.0
170900030208,0.0
170900030209,0.0
170900030210,0.0
170900030211,0.0
170900030301,0.0
170900030302,0.0
170900030303,0.0
170900030304,0.0
170900030305,0.0
170900030306,0.0
170900030307,0.0
170900030308,0.0
170900030401,0.0
170900030402,0.0
170900030403,0.0
170900030501,0.0
170900030502,0.0
170900030503,0.0
170900030504,0.0
170900030505,0.0
170900030506,0.0
170900030507,0.0
170900030508,0.0
170900030509,0.0
170900030510,0.0
170900030511,0.0
170900030512,0.0
170900030601,0.0
170900030602,0.0
170900030603,0.0
170900030604,0.0
170900030605,0.0
170900030606,0.0
170900030607,0.0
170900030608,0.0
170900030609,0.0
170900030610,0.0
170900030611,0.0
170900040101,0.0
170900040102,0.0
170900040103,0.0
170900040104,0.0
170900040105,0.0
170900040201,0.0
170900040202,0.0
170900040203,0.0
170900040204,0.0
170900040205,0.0
170900040206,0.0
170900040207,0.0
170900040208,0.0
170900040209,0.0
170900040301,0.0
170900040302,0.0
170900040303,0.0
170900040304,0.0
170900040305,0.0
170900040306,0.0
170900040307,0.0
170900040308,0.0
170900040401,0.0
170900040402,0.0
170900040403,0.0
170900040501,0.0
170900040502,0.0
170900040601,0.0
170900040602,0.0
170900040603,0.0
170900040604,0.0
170900040605,0.0
170900040701,0.0
170900040702,0.0
170900040703,0.0
170900040704,0.0
170900040705,0.0
170900040706,0.0
170900050101,0.0
170900050102,0.0
170900050103,0.0
170900050104,0.0
170900050105,0.0
170900050201,0.0
170900050202,0.0
170900050203,0.0
170900050204,0.0
170900050205,0.0
170900050206,0.0
170900050207,0.0
170900050208,0.0
170900050301,0.0
170900050302,0.0
170900050303,0.0
170900050304,0.0
170900050401,0.0
170900050402,0.0
170900050403,0.0
170900050404,0.0
170900050501,0.0
170900050502,0.0
170900050503,0.0
170900050504,0.0
170900050505,0.0
170900050601,0.0
170900050602,0.0
170900050603,0.0
170900050604,0.0
170900060101,0.0
170900060102,0.0
170900060103,0.0
170900060104,0.0
170900060201,0.0
170900060202,0.0
170900060203,0.0
170900060204,0.0
170900060205,0.0
170900060206,0.0
170900060207,0.0
170900060208,0.0
170900060301,0.0
170900060302,0.0
170900060303,0.0
170900060304,0.0
170900060305,0.0
170900060306,0.0
170900060307,0.0
170900060401,0.0
170900060402,0.0
170900060501,0.0
170900060502,0.0
170900060601,0.0
170900060602,0.0
170900060603,0.0
170900060604,0.0
170900060701,0.0
170900060702,0.0
170900060703,0.0
170900060704,0.0
170900060705,0.0
170900060801,0.0
170900060802,0.0
170900060803,0.0
170900060804,0.0
170900060805,0.0
170900060806,0.0
170900070101,0.0
170900070102,0.0
170900070103,0.0
170900070104,0.0
170900070105,0.0
170900070106,0.0
170900070107,0.0
170900070201,0.0
170900070202,0.0
170900070203,0.0
170900070204,0.0
170900070301,0.0
170900070302,0.0
170900070303,0.0
170900070304,0.0
170900070305,0.0
170900070306,0.0
170900070307,0.0
170900070401,0.0
170900070402,0.0
170900070403,0.0
170900070404,0.0
170900070405,0.0
170900080101,0.0
170900080102,0.0
170900080103,0.0
170900080201,0.0
170900080202,0.0
170900080203,0.0
170900080204,0.0
170900080205,0.0
170900080301,0.0
170900080302,0.0
170900080401,0.0
170900080402,0.0
170900080403,0.0
170900080404,0.0
170900080405,0.0
170900080406,0.0
170900080501,0.0
170900080502,0.0
170900080503,0.0
170900080504,0.0
170900080601,0.0
170900080602,0.0
170900080603,0.0
170900080604,0.0
170900080605,0.0
170900080606,0.0
170900080607,0.0
170900080608,0.0
170900080701,0.0
170900080702,0.0
170900080703,0.0
170900090101,0.0
170900090102,0.0
170900090103,0.0
170900090104,0.0
170900090105,0.0
170900090106,0.0
170900090107,0.0
170900090108,0.0
170900090109,0.0
170900090110,0.0
170900090201,0.0
170900090202,0.0
170900090203,0.0
170900090204,0.0
170900090301,0.0
170900090302,0.0
170900090303,0.0
170900090304,0.0
170900090401,0.0
170900090402,0.0
170900090403,0.0
170900090404,0.0
170900090405,0.0
170900090406,0.0
170900090407,0.0
170900090408,0.0
170900090501,0.0
170900090502,0.0
170900090601,0.0
170900090602,0.0
170900090603,0.0
170900090604,0.0
170900090605,0.0
170900090606,0.0
170900090607,0.0
170900100101,0.0
170900100102,0.0
170900100103,0.0
170900100201,0.0
170900100202,0.0
170900100203,0.0
170900100204,0.0
170900100205,0.0
170900100206,0.0
170900100301,0.0
170900100302,0.0
170900100303,0.0
170900100304,0.0
170900100305,0.0
170900100306,0.0
170900100307,0.0
170900100308,0.0
170900100401,0.0
170900100402,0.0
170900100403,0.0
170900100404,0.0
170900100405,0.0
170900100406,0.0
170900100501,0.0
170900100502,0.0
170900100503,0.0
170900100504,0.0
170900110101,0.0
170900110102,0.0
170900110103,0.0
170900110104,0.0
170900110105,0.0
170900110106,0.0
170900110107,0.0
170900110201,0.0
170900110202,0.0
170900110203,0.0
170900110204,0.0
170900110205,0.0
170900110301,0.0
170900110302,0.0
170900110303,0.0
170900110304,0.0
170900110305,0.0
170900110306,0.0
170900110401,0.0
170900110402,0.0
170900110403,0.0
170900110404,0.0
170900110405,0.0
170900110406,0.0
170900110501,0.0
170900110502,0.0
170900110503,0.0
170900110601,0.0
170900110602,0.0
170900110603,0.0
170900110604,0.0
170900110605,0.0
170900110606,0.0
170900110607,0.0
170900120101,0.0
170900120102,0.0
170900120103,0.0
170900120104,0.0
170900120201,0.0
170900120202,0.0
170900120301,0.0
170900120302,0.0
170900120303,0.0
170900120304,0.0
170900120305,0.0
170900120401,0.0
170900120402,0.0
170900120403,0.0
170900120404,0.0
170900120405,0.0
170900120500,0.0
171001010101,0.0
171001010102,0.0
171001010103,0.0
171001010201,0.0
171001010202,0.0
171001010203,0.0
171001010204,0.0
171001010205,0.0
171001010206,0.0
171001010301,0.0
171001010302,0.0
171001010303,0.0
171001010401,0.0
171001010402,0.0
171001010403,0.0
171001010404,0.0
171001010501,0.0
171001010502,0.0
171001010503,0.0
171001010504,0.0
171001010601,0.0
171001010602,0.0
171001010603,0.0
171001010604,0.0
171001010605,0.0
171001010606,0.0
171001010607,0.0
171001010608,0.0
171001010701,0.0
171001010702,0.0
171001010703,0.0
171001010704,0.0
171001010705,0.0
171001010706,0.0
171001010707,0.0
171001010801,0.0
171001010802,0.0
171001010803,0.0
171001010900,0.0
171001020101,0.0
171001020102,0.0
171001020103,0.0
171001020104,0.0
171001020105,0.0
171001020201,0.0
171001020202,0.0
171001020203,0.0
171001020204,0.0
171001020205,0.0
171001020206,0.0
171001020207,0.0
171001020208,0.0
171001020209,0.0
171001020301,0.0
171001020302,0.0
171001020303,0.0
171001020304,0.0
171001020305,0.0
171001020401,0.0
171001020402,0.0
171001020403,0.0
171001020404,0.0
171001020405,0.0
171001020406,0.0
171001020407,0.0
171001020408,0.0
171001020501,0.0
171001020502,0.0
171001020503,0.0
171001020504,0.0
171001020601,0.0
171001020602,0.0
171001020603,0.0
171001020604,0.0
171001020605,0.0
171001020700,0.0
171001030101,0.0
171001030102,0.0
171001030103,0.0
171001030104,0.0
171001030105,0.0
171001030106,0.0
171001030107,0.0
171001030108,0.0
171001030109,0.0
171001030110,0.0
171001030111,0.0
171001030201,0.0
171001030202,0.0
171001030203,0.0
171001030204,0.0
171001030205,0.0
171001030206,0.0
171001030301,0.0
171001030302,0.0
171001030303,0.0
171001030304,0.0
171001030305,0.0
171001030401,0.0
171001030402,0.0
171001030403,0.0
171001030404,0.0
171001030405,0.0
171001030406,0.0
171001030407,0.0
171001030501,0.0
171001030502,0.0
171001030503,0.0
171001030504,0.0
171001030505,0.0
171001030506,0.0
171001030507,0.0
171001030508,0.0
171001030509,0.0
171001030510,0.0
171001030511,0.0
171001040101,0.0
171001040102,0.0
171001040103,0.0
171001040104,0.0
171001040105,0.0
171001040106,0.0
171001040107,0.0
171001040201,0.0
171001040202,0.0
171001040203,0.0
171001040204,0.0
171001040205,0.0
171001040301,0.0
171001040302,0.0
171001040303,0.0
171001040304,0.0
171001040401,0.0
171001040402,0.0
171001040403,0.0
171001040404,0.0
171001040405,0.0
171001040406,0.0
171001040407,0.0
171001050101,0.0
171001050102,0.0
171001050103,0.0
171001050104,0.0
171001050105,0.0
171001050106,0.0
171001050107,0.0
171001050201,0.0
171001050202,0.0
171001050203,0.0
171001050204,0.0
171001050301,0.0
171001050302,0.0
171001050303,0.0
171001050400,0.0
171001060101,0.0
171001060102,0.0
171001060103,0.0
171001060104,0.0
171001060105,0.0
171001060106,0.0
171001060107,0.0
171001060108,0.0
171001060201,0.0
171001060202,0.0
171001060203,0.0
171001060301,0.0
171001060302,0.0
171001060303,0.0
171001060304,0.0
171001060305,0.0
171001060306,0.0
171001060307,0.0
171001060401,0.0
171001060402,0.0
171001060403,0.0
171001060501,0.0
171001060502,0.0
171001060503,0.0
171001060504,0.0
171001060505,0.0
171001060506,0.0
171001060600,0.0
171001060701,0.0
171001060702,0.0
171001060800,0.0
171002010101,0.0
171002010102,0.0
171002010103,0.0
171002010104,0.0
171002010105,0.0
171002010200,0.0
171002020101,0.0
171002020102,0.0
171002020103,0.0
171002020104,0.0
171002020105,0.0
171002020106,0.0
171002020107,0.0
171002020108,0.0
171002020109,0.0
171002020201,0.0
171002020202,0.0
171002020203,0.0
171002020204,0.0
171002020205,0.0
171002020206,0.0
171002020207,0.0
171002020301,0.0
171002020302,0.0
171002020303,0.0
171002020304,0.0
171002020305,0.0
171002020306,0.0
171002020307,0.0
171002020401,0.0
171002020402,0.0
171002020403,0.0
171002020501,0.0
171002020502,0.0
171002020503,0.0
171002020601,0.0
171002020602,0.0
171002020603,0.0
171002020604,0.0
171002020605,0.0
171002030101,0.0
171002030102,0.0
171002030103,0.0
171002030201,0.0
171002030202,0.0
171002030203,0.0
171002030204,0.0
171002030205,0.0
171002030206,0.0
171002030207,0.0
