HUC_12,R45Canopy
101402010401,0.520504731861
101402010402,0.00162601626016
101402010403,0.394173602854
101402010404,0.0
101402010405,1.08753861998
101402010501,20.5627739108
101402010502,15.6037818821
101402010503,4.68228829994
101402010504,9.61252302026
101402010505,12.5524358051
101402010506,21.2886813187
101402010507,8.44577757268
101402010601,14.2927240665
101402010602,23.8714069592
101402010603,2.5666023166
101402010701,21.4317059405
101402010702,6.55381250471
101402010801,0.23837543054
101402010802,0.356357927786
101402010803,9.8186761964
101402010804,8.62493621364
101402010805,0.136813097747
101402010806,3.49042145594
101402010901,7.49152241456
101402010902,6.48942520894
101402010903,8.28316546763
101402010904,13.62468345
101402011001,0.343366505892
101402011002,0.616286083585
101402011003,1.63028926608
101402011101,6.27046562447
101402011102,12.2803956256
101402011103,23.0443328238
101402011104,3.34494541212
101402011105,22.4035211268
101402011106,16.7656598895
101402011107,18.3104689319
101402011201,18.1798203401
101402011202,9.57581505631
101402011203,11.7352560995
101402011204,17.6975544088
101402011205,12.9564408771
101402011301,0.161297816323
101402011302,0.158665025304
101402011303,0.296263800541
101402011304,1.04128280897
101402011305,1.38707926167
101402011306,0.876898981989
101402011401,0.0551540913921
101402011402,0.0431693400797
101402011403,8.67501251878
101402011404,0.025522348585
101402011405,0.238202477224
101402011406,6.57287882026
101402011407,0.0863077575244
101402011408,3.3554897093
101402011501,19.0843434343
101402011502,9.17422334173
101402011503,1.88118081181
101402011601,1.65211810013
101402011602,12.5470293486
101402011603,5.84563645536
101402011604,13.6816987741
101402011605,15.13156064
101402011606,21.6154847105
101402011607,15.7382749759
101402011608,7.04454560234
101402011701,4.42354325009
101402011702,14.2822803195
101402011703,15.4343297485
101402011704,6.0991131977
101402011705,3.7354097145
101402011801,0.0375634517766
101402011802,0.262465864266
101402011803,0.0487453722748
101402011804,0.593703396852
101402011805,0.736159563173
101402011901,0.928140862944
101402011902,0.110077247191
101402011903,0.0965909090909
101402012001,21.7074272024
101402012002,12.3777996071
101402012003,14.2542628356
101402012004,6.38370399145
101402012005,12.500584671
101402012006,11.4440867342
101402012007,7.84428705343
101402012008,9.66879048529
101402012101,0.415589282368
101402012102,5.82511901428
101402012103,0.113347995263
101402012104,0.407027240426
101402012105,0.35214123822
101402012106,1.08657363501
101402012201,9.42293214941
101402012202,5.76039195462
101402012301,0.355794891346
101402012302,0.165650406504
101402012303,2.23014256619
101402020101,0.0213482341142
101402020102,0.304367234581
101402020103,0.950041864359
101402020104,0.0279276420184
101402020105,1.10745176314
101402020201,15.6454666964
101402020202,6.7829797048
101402020203,12.5493144626
101402020204,5.06742043551
101402020301,3.61184882533
101402020302,13.219943791
101402020303,8.31181913147
101402020304,0.354421611637
101402020305,1.79235575156
101402020401,23.287588762
101402020402,2.14573143619
101402020403,3.343811046
101402020501,10.4618960417
101402020502,9.59888726984
101402020503,8.83511953833
101402020504,18.1205309563
101402020505,9.393306073
101402020601,0.131392709307
101402020602,1.10122478386
101402020603,4.96369168357
101402020604,1.70763200369
101402020605,0.723756067961
101402020701,2.61610143599
101402020702,8.44330055317
101402020703,5.38046795524
101402020801,5.55820556502
101402020802,4.39604489578
101402020803,0.991387795276
101402020804,0.0374446085672
101402020805,1.26405750799
101402020806,7.78946057057
101402020807,7.16805721097
101402020808,2.6216351446
101402020901,2.10684273709
101402020902,6.94402314907
101402020903,3.8201621074
101402020904,1.33534693878
101402021001,10.9748272458
101402021002,10.2173281163
101402021003,3.4147815734
101402021004,5.39309083911
101402021005,7.49079490709
101401011302,None
101401011303,None
101401030102,None
101401030404,None
101401050405,None
101402021006,13.593022113
101402021007,5.48295023996
101402021101,4.78435704817
101402021102,1.19254823686
101402021103,1.48124330118
101402021104,2.71687697161
101402021201,5.54254015791
101402021202,2.30874129304
101402021203,5.17390579408
101402021204,4.6144749711
101402021205,9.60415122313
101402021206,2.06784188034
101402021207,1.3567816092
101402021301,2.41421129741
101402021302,7.08167770419
101402021303,3.00175469381
101402021304,6.91015305526
101402021401,1.35888271115
101402021402,2.16008682675
101402021403,1.7457132693
101402021404,4.295892009
101402021405,1.86844235751
101402021406,3.14284568495
101402021407,3.92813186813
101402030101,0.253397282174
101402030102,0.806781134536
101402030103,0.216823506818
101402030104,0.955948795181
101402030201,0.137004118795
101402030202,1.36681937173
101402030203,2.73772765092
101402030204,5.02610392779
101402030205,9.93305439331
101402030206,1.66418495298
101402030207,5.4160983926
101402030208,11.1609840311
101402030209,4.6599078341
101402030301,5.05890272635
101402030302,0.805681546909
101402030303,2.71574841541
101402030304,11.9274141283
101402030305,0.434021137393
101402030306,1.30385259631
101402030307,0.877757901014
101402030308,6.44341495698
101402030309,2.10711225364
101402030310,7.69141323792
101402030311,13.0566037736
101402030401,22.9957142857
101402030402,32.8680774426
101402030403,24.6981509245
101402030404,37.4094752187
101402030405,7.93933073365
101402030406,10.4653117061
101402030407,25.9854625975
101402030408,14.2136347704
101402030409,15.8228656273
101402030501,7.22565763644
101402030502,16.6291284034
101402030503,7.55466130114
101402030504,1.16848121938
101402030505,3.31460069911
101402030506,14.2757273122
101402030601,15.4089642948
101402030602,8.64148047075
101402030603,12.9655686391
101402030604,16.6065716778
101402030605,7.93317629556
101402030606,4.15171475621
101402030607,4.56355591311
101402030701,4.57336355595
101402030702,6.17614323736
101402030703,5.84624634942
101402040101,0.955169455169
101402040102,3.61323733738
101402040103,2.9947295423
101402040104,2.41689641591
101402040105,3.17290864543
101402040201,12.1001604833
101402040202,7.63459110675
101402040203,6.52739803412
101402040204,1.83994492729
101402040205,2.48042034302
101402040301,1.22246135786
101402040302,3.32475510543
101402040303,0.248934738731
101402040304,3.72961046865
101402040305,0.0752902891798
101402040306,2.69032715247
101402040401,13.0833405527
101402040402,2.91594236048
101402040403,4.97138680033
101402040404,1.91847826087
101402040405,7.75867260901
101402040501,8.33396508728
101402040502,1.18234100135
101402040503,5.93090656156
101402040504,8.10163064088
101402040505,6.36701827086
101402040601,3.13944763729
101402040602,0.681297986383
101402040603,4.8848567068
101402040604,0.757306490802
101402040605,1.42844237966
101402040701,0.197690146707
101402040702,2.69528783094
101402040703,0.178323372638
101402040704,0.175192096597
101402040705,3.35451009446
101402040801,7.74489671189
101402040802,10.1834740116
101402040803,6.49984723495
101402040804,2.37051361386
101402040805,9.83333333333
101402040806,1.23534775761
101402040807,1.65470588235
101402040901,4.52219979818
101402040902,3.72565416779
101402040903,1.91681888436
101402040904,1.28963513077
101402040905,1.46915666723
101402041001,0.281245410486
101402041002,7.2204812535
101402041003,5.97908937605
101402041004,2.38431838432
101402041005,5.80046326936
101402041101,0.890340386385
101402041102,2.37037037037
101402041103,0.925280199253
101402041201,1.55805580558
101402041202,3.20978627672
101402041203,2.95351074062
101402041204,4.58693771626
101402041205,20.3221029248
101500010101,1.64320585842
101500010102,3.79905437352
101500010103,1.62333333333
101500010104,1.58968462549
101500010105,1.5196145905
101500010106,2.65187882801
101500010107,8.31838790932
101500010108,2.9494723377
101500010109,11.8443496802
101500010110,6.3889605365
101500010201,3.77581242287
101500010202,3.10417227456
101500010203,3.8944812362
101500010204,6.20991003855
101500010205,4.50961538462
101500010206,5.25304682489
101500010207,4.02433665709
101500010301,3.62372497167
101500010302,7.89574584627
101500010303,12.1015405002
101500010304,18.2995000757
101500010305,19.376066293
101500020101,0.30510393085
101500020102,1.04547404547
101500020103,1.54264972777
101500020104,0.278328882106
101500020105,1.82906764168
101500020106,0.0
101500020201,0.418971889349
101500020202,0.00276014352746
101500020203,1.65861971031
101500020301,4.35214521452
101500020302,0.0136832660386
101500020303,0.290295779329
101500020304,2.59244532803
101500020305,0.0152571926765
101500020306,0.0114569822741
101500020307,0.00657894736842
101500020401,1.25924409879
101500020402,0.0
101500020403,0.0
101500020404,0.0320534223706
101500020502,0.604601391118
101500020503,0.108629441624
101500020504,0.0
101500020505,0.7411746082
101500020506,0.00885978428351
101500020507,2.71252474357
101500020601,0.510031919745
101500020602,2.39741017691
101500020603,0.115780684665
101500020604,4.94676131322
101500020605,3.55270099782
101500020606,6.26760815159
101500020607,4.76353841792
101500020608,5.30987437525
101500030101,0.0
101500030102,0.00582627118644
101500030103,2.72539857064
101500030104,0.0924585570862
101500030105,0.0391479562464
101500030201,0.0
101500030202,0.0
101500030203,0.00478087649402
101500030204,0.00880888548449
101500030301,6.47894736842
101500030302,1.28932893289
101500030303,0.102281089036
101500030304,0.0
101500030305,0.901282361481
101500030306,0.0
101500030401,0.0541079500133
101500030402,0.0112227587107
101500030403,0.0430731364276
101500030404,0.024731926669
101500030405,0.0
101500030502,0.0984598459846
101500030503,0.0561091854419
101500030504,0.0
101500030505,0.0
101500030507,0.0
101500030509,0.0
101500030802,0.103448275862
101500030803,6.98024691358
101500030804,1.4132231405
101500030805,7.573875803
101500030806,4.50763105508
101500030807,7.84457364341
101500030901,0.319889247808
101500030902,0.412466843501
101500030903,0.00253556838991
101500030904,1.16066140178
101500030905,3.28698801895
101500031001,0.0116558741906
101500031002,0.0329002264871
101500031003,1.02912816392
101500031004,1.05781889344
101500031005,0.747140276942
101500031006,0.135043233265
101500031007,3.87203389831
101500031008,0.0610885929357
101500031009,0.449475569199
101500031101,1.74456176059
101500031102,0.037260151718
101500031103,0.590324763194
101500031104,0.208478443617
101500031105,0.387205387205
101500031106,0.0916103002255
101500031107,0.092388740368
101500031108,2.13350352906
101500031201,0.0204558191668
101500031202,0.0986738592942
101500031203,1.03147007042
101500031204,2.35131964809
101500031205,5.85850476668
101500031206,12.560311284
101500031301,0.161658536585
101500031302,0.259934548855
101500031303,0.0975381008206
101500031304,0.082491968793
101500031305,1.32561228726
101500031401,0.0780315805611
101500031402,12.0395918367
101500031403,7.51432009627
101500031404,8.44995408632
101500031405,2.40524707081
101500031501,0.272095332671
101500031502,2.51962774958
101500031601,3.92195868401
101500031602,0.814784727864
101500031603,3.09315068493
101500031604,1.87450980392
101500031605,4.30776173285
101500031606,3.30153121319
101500031607,2.05154639175
101500031608,1.89499691167
101500031609,9.1891025641
101500031701,3.46935082561
101500031702,15.0980718085
101500031703,25.8616116967
101500031704,23.3814655172
101500031705,19.1199068685
101500040101,3.44761904762
101500040102,3.3625
101500040103,1.509375
101500040104,1.72547619048
101500040105,1.17113053284
101500040106,0.547669491525
101500040108,1.61231569818
101500040109,2.32033426184
101500040201,0.347101449275
101500040202,2.01893644617
101500040203,0.571328179902
101500040204,1.65860517435
101500040205,7.56767411301
101500040302,0.0
101500040303,0.0
101500040304,0.716843872412
101500040306,1.39488459139
101500040307,13.7623514697
101500040402,23.4085526316
101500040403,8.16364952933
101500040404,23.3130677848
101500040405,15.2233721432
101500040406,18.0029455081
101500040407,15.7135325132
101500040408,8.54169130692
101500040409,3.30521155831
101500040410,9.09530112508
101500040501,1.07721872816
101500040502,1.44426859598
101500040503,0.596090438059
101500040601,1.48111587983
101500040602,0.926849092387
101500040603,7.68273542601
101500040606,3.58816276202
101500040607,13.3222289522
101500040608,14.4754640224
101500040701,6.5836858006
101500040702,0.599647266314
101500040703,18.2931432974
101500040801,2.04892280072
101500040802,11.1706326175
101500040803,32.6872037915
101500040901,21.0591589451
101500040902,15.0171094102
101500040903,7.73460620525
101500040904,23.8801786157
101500040905,45.3917364017
101500040906,40.4844517185
101500040907,30.1485591552
101500040908,13.5261538462
101500041001,0.888009049774
101500041002,0.0
101500041003,5.45353793691
101500041004,0.68896713615
101500041005,9.09865196078
101500041101,10.9671361502
101500041102,0.818016928658
101500041103,2.35188679245
101500041104,0.843450479233
101500041105,5.22590673575
101500041106,1.97266154541
101500041107,34.5014446228
101500041108,18.1638655462
101500041109,22.9893538004
101500041110,53.0607701564
101500041201,1.41159250585
