HUC_12,Terrestrial_Acres,Rare_Acres,Protected_Rare_Acres,Percent_of_HUC_Rare,Percent_Rare_Area_Protected
180300050401,20571,0.0,None,0.0,None
180300050402,15180,0.0,None,0.0,None
180300050403,19631,0.0,None,0.0,None
180300050404,20811,0.0,None,0.0,None
180300050501,15601,0.0,None,0.0,None
180300050502,19219,0.0,None,0.0,None
180300050503,20394,0.0,None,0.0,None
180300050601,13250,0.0,None,0.0,None
180300050602,10969,0.0,None,0.0,None
180300050603,27254,0.0,None,0.0,None
180300050604,34227,0.0,None,0.0,None
180300050605,34338,0.0,None,0.0,None
180300050701,28282,0.0,None,0.0,None
180300050702,59903,0.0,None,0.0,None
180300050801,13761,0.0,None,0.0,None
180300050802,32145,0.0,None,0.0,None
180300050803,17023,0.0,None,0.0,None
180300050804,39602,0.0,None,0.0,None
180300050901,29053,0.0,None,0.0,None
180300050902,33685,0.0,None,0.0,None
180300050903,49824,0.0,None,0.0,None
180300050904,35114,0.0,None,0.0,None
180300060101,28335,0.0,None,0.0,None
180300060102,26692,0.0,None,0.0,None
180300060103,15300,0.0,None,0.0,None
180300060201,19332,0.0,None,0.0,None
180300060202,11722,0.0,None,0.0,None
180300060203,16351,0.0,None,0.0,None
180300060204,15258,0.0,None,0.0,None
180300060301,25272,0.0,None,0.0,None
180300060302,39171,0.0,None,0.0,None
180300060303,14610,0.0,None,0.0,None
180300060401,21163,0.0,None,0.0,None
180300060402,11444,0.0,None,0.0,None
180300060403,14562,0.0,None,0.0,None
180300060501,11099,0.0,None,0.0,None
180300060502,10523,0.0,None,0.0,None
180300060503,18439,0.0,None,0.0,None
180300060601,12278,0.0,None,0.0,None
180300060602,10428,0.0,None,0.0,None
180300060603,18294,0.0,None,0.0,None
180300060701,25210,0.0,None,0.0,None
180300060702,11972,0.0,None,0.0,None
180300060703,14817,0.0,None,0.0,None
180300060801,13561,0.0,None,0.0,None
180300060802,13924,0.0,None,0.0,None
180300060803,39334,0.0,None,0.0,None
180300060804,37453,0.0,None,0.0,None
180300060805,12251,0.0,None,0.0,None
180300060901,38836,0.0,None,0.0,None
180300060902,11430,0.0,None,0.0,None
180300061001,29107,0.0,None,0.0,None
180300061002,15105,0.0,None,0.0,None
180300070101,11310,0.0,None,0.0,None
180300070102,24358,0.0,None,0.0,None
180300070103,29965,0.0,None,0.0,None
180300070201,15747,0.0,None,0.0,None
180300070202,24185,0.0,None,0.0,None
180300070203,20953,0.0,None,0.0,None
180300070301,18170,0.0,None,0.0,None
180300070302,19977,0.0,None,0.0,None
180300070303,12245,0.0,None,0.0,None
180300070304,19044,0.0,None,0.0,None
180300070305,19152,0.0,None,0.0,None
180300070401,17933,0.0,None,0.0,None
180300070402,15077,0.0,None,0.0,None
180300070403,19217,0.0,None,0.0,None
180300070501,19311,0.0,None,0.0,None
180300070502,23088,0.0,None,0.0,None
180300070503,14719,0.0,None,0.0,None
180300070601,12293,0.0,None,0.0,None
180300070602,15925,0.0,None,0.0,None
180300070603,24032,0.0,None,0.0,None
180300070701,12172,0.0,None,0.0,None
180300070702,20640,0.0,None,0.0,None
180300070703,23891,0.0,None,0.0,None
180300070801,19834,0.0,None,0.0,None
180300070802,22311,0.0,None,0.0,None
180300070901,14897,0.0,None,0.0,None
180300070902,27343,0.0,None,0.0,None
180300071001,24907,0.0,None,0.0,None
180300071002,16575,0.0,None,0.0,None
180300071003,15786,0.0,None,0.0,None
180300071004,24995,0.0,None,0.0,None
180300071101,14018,0.0,None,0.0,None
180300071102,17598,0.0,None,0.0,None
180300071103,22791,0.0,None,0.0,None
180300071201,12796,0.0,None,0.0,None
180300071202,22218,0.0,None,0.0,None
180300071203,28885,0.0,None,0.0,None
180300071204,20926,0.0,None,0.0,None
180300071205,26334,0.0,None,0.0,None
180300071206,28396,0.0,None,0.0,None
180300071301,18316,0.0,None,0.0,None
180300071302,30850,0.0,None,0.0,None
180300071303,14555,0.0,None,0.0,None
180300071401,16452,0.0,None,0.0,None
180300071402,30733,0.0,None,0.0,None
180300071403,66024,0.0,None,0.0,None
180300090101,32401,0.0,None,0.0,None
180300090102,19251,0.0,None,0.0,None
180300090103,34065,0.0,None,0.0,None
180300090201,21109,0.0,None,0.0,None
180300090202,25506,0.0,None,0.0,None
180300090203,37718,0.0,None,0.0,None
180300090204,32203,0.0,None,0.0,None
180300090205,19206,0.0,None,0.0,None
180300090206,42617,0.0,None,0.0,None
180300090207,35263,0.0,None,0.0,None
180300090208,18608,0.0,None,0.0,None
180300090301,14299,0.0,None,0.0,None
180300090302,16012,0.0,None,0.0,None
180300090303,26459,0.0,None,0.0,None
180300090401,21181,0.0,None,0.0,None
180300090402,22400,0.0,None,0.0,None
180300090403,12986,0.0,None,0.0,None
180300090501,16055,0.0,None,0.0,None
180300090502,14640,0.0,None,0.0,None
180300090503,21996,0.0,None,0.0,None
180300090504,44095,0.0,None,0.0,None
180300090505,36907,0.0,None,0.0,None
180300090506,39471,0.0,None,0.0,None
180300090601,17727,37.80697218,9.118152114,0.213273380606,24.1176470588
180300090602,29802,0.0,None,0.0,None
180300090603,25640,42.922033122,0.444787908,0.167402625281,1.03626943005
180300090604,12899,1.334363724,0.222393954,0.0103447067525,16.6666666667
180300090605,17767,154.119010122,59.823973626,0.867445320662,38.8167388167
180300090606,24711,0.0,None,0.0,None
180300090607,37736,0.0,None,0.0,None
180300090608,52467,2.446333494,0.0,0.00466261363143,0.0
180300090701,56028,0.0,None,0.0,None
180300090702,34965,0.0,None,0.0,None
180300090703,38121,0.0,None,0.0,None
180300090704,31354,0.0,None,0.0,None
180300090801,17304,619.36716189,141.22016079,3.57932941453,22.8007181329
180300090802,19019,50.483427558,0.0,0.265436813492,0.0
180300090803,34843,0.222393954,0.0,0.000638274413799,0.0
180300090804,36905,0.0,None,0.0,None
180300090901,19833,1016.11797583,101.18924907,5.12337001879,9.95841540819
180300090902,12736,191.481194394,69.164519694,1.50346415196,36.1207897793
180300090903,17379,72.500429004,30.245577744,0.417172616399,41.717791411
180300090904,37571,41.587669398,1.556757678,0.110690877001,3.74331550802
180300090905,31287,0.0,None,0.0,None
180300090906,20972,0.0,None,0.0,None
180300090907,17463,0.0,None,0.0,None
180300090908,27548,0.0,None,0.0,None
180300091001,37835,37.139790318,0.222393954,0.0981625223153,0.59880239521
180300091002,14460,0.0,None,0.0,None
180300091003,28188,32.024729376,27.354456342,0.113611215326,85.4166666667
180300100101,10230,0.0,None,0.0,None
180300100102,20407,0.0,None,0.0,None
180300100103,30816,0.0,None,0.0,None
180300100104,11938,0.0,None,0.0,None
180300100201,12313,0.0,None,0.0,None
180300100202,13111,0.0,None,0.0,None
180300100203,21444,0.0,None,0.0,None
180300100204,22035,0.0,None,0.0,None
180300100205,23276,0.0,None,0.0,None
180300100206,20782,0.0,None,0.0,None
180300100207,17205,0.0,None,0.0,None
180300100208,17957,0.0,None,0.0,None
180300100301,16639,0.0,None,0.0,None
180300100302,19594,0.0,None,0.0,None
180300100303,12731,0.0,None,0.0,None
180300100304,25077,0.0,None,0.0,None
180300100305,12912,0.0,None,0.0,None
180300100306,19539,0.0,None,0.0,None
180300100307,34241,0.0,None,0.0,None
180300100308,31578,0.0,None,0.0,None
180300100309,29365,0.0,None,0.0,None
180300100401,23307,0.0,None,0.0,None
180300100402,14222,0.0,None,0.0,None
180300100403,18875,0.0,None,0.0,None
180300100404,24500,0.0,None,0.0,None
180300100501,22704,0.0,None,0.0,None
180300100502,19781,0.0,None,0.0,None
180300100503,16790,0.0,None,0.0,None
180300100504,25311,0.0,None,0.0,None
180300100601,34210,0.0,None,0.0,None
180300100602,27607,0.0,None,0.0,None
180300100603,29330,0.0,None,0.0,None
180300100604,19726,0.0,None,0.0,None
180300100605,35700,0.0,None,0.0,None
180300100606,13505,0.0,None,0.0,None
180300100701,24716,0.0,None,0.0,None
180300100702,28156,0.0,None,0.0,None
180300100703,31221,0.0,None,0.0,None
180300100704,16913,0.0,None,0.0,None
180300100801,20503,0.0,None,0.0,None
180300100802,25957,0.0,None,0.0,None
180300100803,16067,0.0,None,0.0,None
180300100804,24601,0.0,None,0.0,None
180300100805,19823,0.0,None,0.0,None
180300100806,19792,0.0,None,0.0,None
180300120101,18684,0.0,None,0.0,None
180300120102,12664,0.0,None,0.0,None
180300120103,33798,0.0,None,0.0,None
180300120104,16237,0.0,None,0.0,None
180300120201,10270,0.0,None,0.0,None
180300120202,15414,0.0,None,0.0,None
180300120203,12538,0.0,None,0.0,None
180300120204,19797,0.0,None,0.0,None
180300120205,20473,0.0,None,0.0,None
180300120206,36706,0.0,None,0.0,None
180300120207,22416,0.0,None,0.0,None
180300120301,10985,9.785333976,0.0,0.089079053036,0.0
180300120302,29367,28.244032158,0.0,0.0961760893452,0.0
180300120303,19958,40.475699628,0.0,0.202804387353,0.0
180300120304,16472,2.891121402,0.0,0.0175517326493,0.0
180300120401,19094,27.354456342,0.0,0.143262052697,0.0
180300120402,11042,0.0,None,0.0,None
180300120403,16143,0.0,None,0.0,None
180300120501,11495,4.892666988,0.0,0.0425634361722,0.0
180300120502,12556,3.33590931,0.0,0.0265682487257,0.0
180300120503,21266,9.340546068,0.0,0.0439224398947,0.0
180300120504,16731,0.0,None,0.0,None
180300120601,18244,32.691911238,2.668727448,0.179192672868,8.16326530612
180300120602,26594,88.290399738,14.678000964,0.3319936818,16.6246851385
180300120603,14085,4.225485126,0.0,0.0299998943983,0.0
180300120604,32874,50.483427558,0.222393954,0.153566428053,0.440528634361
180300120605,25971,6.004636758,4.225485126,0.0231205450618,70.3703703704
180300120606,25088,0.0,None,0.0,None
180300120701,38409,0.0,None,0.0,None
180300120702,32957,0.0,None,0.0,None
180300120703,14919,0.0,None,0.0,None
180300120704,44450,0.0,None,0.0,None
180300120801,33102,0.0,None,0.0,None
180300120802,28794,0.0,None,0.0,None
180300120803,38809,0.0,None,0.0,None
180300120804,19488,0.0,None,0.0,None
180300120805,31028,0.0,None,0.0,None
180300120806,37063,0.0,None,0.0,None
180300120901,38644,0.0,None,0.0,None
180300120902,43020,0.0,None,0.0,None
180300121001,12067,0.0,None,0.0,None
180300121002,14207,0.0,None,0.0,None
180300121003,15959,0.0,None,0.0,None
180300121101,15180,1.11196977,0.0,0.00732522905138,0.0
180300121102,16952,7.78378839,0.0,0.0459166375059,0.0
180300121103,10689,0.667181862,0.0,0.00624176126859,0.0
180300121104,18927,1.556757678,0.0,0.00822506302108,0.0
180300121201,13688,0.0,None,0.0,None
180300121202,11753,0.0,None,0.0,None
180300121203,15117,2.668727448,0.0,0.0176538165509,0.0
180300121204,22206,0.0,None,0.0,None
180300121205,12104,25.352910756,0.0,0.20945894544,0.0
180300121206,11206,57.155246178,2.446333494,0.510041461521,4.28015564202
180300121207,27635,20.460243768,0.0,0.0740374299548,0.0
180300121301,17737,6.449424666,0.0,0.0363614177482,0.0
180300121302,10527,171.465738534,0.0,1.62881864286,0.0
180300121303,27549,21.572213538,0.0,0.0783048877927,0.0
180300121401,21387,12.676455378,0.0,0.0592717790153,0.0
180300121402,12385,6.227030712,0.0,0.0502788107549,0.0
180300121403,39791,0.0,None,0.0,None
180300121404,19127,0.0,None,0.0,None
180300121405,27098,0.0,None,0.0,None
180300121501,25543,73.167610866,0.0,0.286448776048,0.0
180300121502,18022,0.0,None,0.0,None
180300121503,21319,0.0,None,0.0,None
180300121504,32204,0.0,None,0.0,None
180300121505,27637,0.0,None,0.0,None
180300121506,24580,0.0,None,0.0,None
180300121601,13416,107.638673736,0.0,0.802315695707,0.0
180300121602,39366,0.0,None,0.0,None
180300121603,19115,34.248668916,0.0,0.179171691949,0.0
180300121604,21052,0.0,None,0.0,None
180300121701,26536,42.699639168,0.0,0.16091211625,0.0
180300121702,12558,29.356001928,0.0,0.233763353464,0.0
180300121703,29031,14.010819102,0.0,0.0482615793531,0.0
180300121704,29039,10.674909792,0.0,0.0367605971005,0.0
180300121801,28062,10.230121884,0.0,0.0364554268548,0.0
180300121802,25500,1.334363724,0.0,0.00523279891765,0.0
180300121803,26333,0.0,None,0.0,None
180300121901,23922,0.0,None,0.0,None
180300121902,16774,0.0,None,0.0,None
180300121903,19003,0.0,None,0.0,None
180300122001,25490,0.0,None,0.0,None
180300122002,19376,0.0,None,0.0,None
180300122003,26138,0.0,None,0.0,None
180300122004,25981,0.0,None,0.0,None
180300122005,49419,0.0,None,0.0,None
180300122101,38023,0.0,None,0.0,None
180300122102,37062,0.0,None,0.0,None
180300122103,38419,0.0,None,0.0,None
180300122104,27525,0.0,None,0.0,None
180300122201,10450,0.0,None,0.0,None
180300122202,17663,0.0,None,0.0,None
180300122203,36346,0.0,None,0.0,None
180300122301,28584,0.0,None,0.0,None
180300122302,13617,0.0,None,0.0,None
180300122303,25742,0.0,None,0.0,None
180300122304,26388,0.0,None,0.0,None
180300122401,20540,0.0,None,0.0,None
180300122402,38035,0.0,None,0.0,None
180300122403,42983,0.0,None,0.0,None
180300122404,46627,0.0,None,0.0,None
180400010101,27985,0.0,None,0.0,None
180400010102,18533,0.0,None,0.0,None
180400010201,15220,0.0,None,0.0,None
180400010202,29067,0.0,None,0.0,None
180400010203,11545,0.0,None,0.0,None
180400010204,22766,0.0,None,0.0,None
180400010301,23380,0.0,None,0.0,None
180400010302,11436,0.0,None,0.0,None
180400010303,19335,0.0,None,0.0,None
180400010304,22027,0.0,None,0.0,None
180400010401,10011,180.806284602,54.48651873,1.80607616224,30.135301353
180400010402,14863,94.51743045,0.0,0.635924311714,0.0
180400010403,28675,115.64485608,0.0,0.403295051718,0.0
180400010404,13098,20.01545586,14.678000964,0.152813069629,73.3333333333
180400010501,35987,0.0,None,0.0,None
180400010502,10786,0.0,None,0.0,None
180400010503,37179,0.0,None,0.0,None
180400010504,15308,0.0,None,0.0,None
180400010505,18829,0.0,None,0.0,None
180400010601,30278,168.797011086,0.0,0.557490623839,0.0
180400010602,10617,13.34363724,0.0,0.12568180503,0.0
180400010603,20965,45.813154524,0.0,0.218522082156,0.0
180400010604,26757,0.667181862,0.0,0.00249348530104,0.0
180400010605,11434,0.667181862,0.0,0.00583506963442,0.0
180400010701,15159,0.0,None,0.0,None
180400010702,16191,0.0,None,0.0,None
180400010703,39199,0.0,None,0.0,None
180400010801,9473,0.0,None,0.0,None
180400010802,16899,0.0,None,0.0,None
180400010803,110540,0.0,None,0.0,None
180400010804,20751,0.0,None,0.0,None
180400010805,26051,0.0,None,0.0,None
180400010806,27874,0.0,None,0.0,None
180400010901,11086,0.0,None,0.0,None
180400010902,10538,0.0,None,0.0,None
180400010903,14226,0.0,None,0.0,None
180400011001,30892,0.0,None,0.0,None
180400011002,15157,0.0,None,0.0,None
180400011101,25907,0.0,None,0.0,None
180400011102,26546,0.0,None,0.0,None
180400011201,18190,5.782242804,0.0,0.0317880308081,0.0
180400011202,25134,8.228576298,0.222393954,0.0327388250895,2.7027027027
180400011203,10213,0.222393954,0.0,0.00217755756389,0.0
180400011204,14370,1.11196977,0.0,0.00773813340292,0.0
180400011205,10585,0.0,None,0.0,None
180400011301,17085,62.937488982,0.0,0.368378630272,0.0
180400011302,17791,40.253305674,0.0,0.226256566095,0.0
180400011303,10498,0.444787908,0.0,0.00423688233949,0.0
180400011304,46538,0.0,None,0.0,None
180400011305,37688,0.0,None,0.0,None
180400011306,24572,0.0,None,0.0,None
180400011401,12099,0.0,None,0.0,None
180400011402,26186,0.0,None,0.0,None
180400011403,19418,0.0,None,0.0,None
180400011501,17612,0.0,None,0.0,None
180400011502,21770,0.0,None,0.0,None
180400011503,30180,0.0,None,0.0,None
180400011504,37166,0.0,None,0.0,None
180400011601,24448,0.0,None,0.0,None
180400011602,16838,0.0,None,0.0,None
180400011603,36816,0.0,None,0.0,None
180400011604,34928,0.0,None,0.0,None
180400011605,15249,0.0,None,0.0,None
180400011701,20113,0.0,None,0.0,None
180400011702,24264,0.0,None,0.0,None
180400011703,41986,0.0,None,0.0,None
180400011801,9575,0.0,None,0.0,None
180400011802,23918,0.0,None,0.0,None
180400011803,17990,0.0,None,0.0,None
180400011804,51852,0.0,None,0.0,None
180400011805,31712,0.0,None,0.0,None
180400011901,34645,0.0,None,0.0,None
180400011902,22135,0.0,None,0.0,None
180400011903,19463,0.444787908,0.0,0.00228529984072,0.0
180400011904,35912,0.667181862,0.0,0.00185782429828,0.0
180400011905,33278,0.0,None,0.0,None
180400012001,74519,93.627854634,92.738278818,0.1256429295,99.0498812352
180400012002,39552,12.009273516,12.009273516,0.0303632522148,100.0
180400012003,86132,288.667352292,248.636440572,0.335145302898,86.1325115562
180400012004,11607,0.0,None,0.0,None
180400012005,39852,0.0,None,0.0,None
180400012006,39294,0.0,None,0.0,None
180400012007,18760,0.0,None,0.0,None
180400012101,23402,0.0,None,0.0,None
180400012102,50007,0.0,None,0.0,None
180400012103,31694,0.0,None,0.0,None
180400012104,27236,0.0,None,0.0,None
180400020101,15662,1.779151632,1.11196977,0.0113596707445,62.5
180400020102,16359,2.891121402,0.0,0.0176729714652,0.0
180400020103,24396,3.113515356,2.001545586,0.012762401033,64.2857142857
180400020104,32829,0.444787908,0.222393954,0.00135486279814,50.0
180400020201,10755,0.0,None,0.0,None
180400020202,40255,0.0,None,0.0,None
180400020203,15297,0.0,None,0.0,None
180400020204,9998,0.0,None,0.0,None
180400020205,109169,5.55984885,2.668727448,0.00509288245747,48.0
180400020301,23343,15.789970734,0.0,0.0676432795013,0.0
180400020302,24145,8.673364206,0.0,0.0359219888424,0.0
180400020401,9811,0.0,None,0.0,None
180400020402,23963,1.11196977,0.0,0.00464036126528,0.0
180400020403,80343,0.0,None,0.0,None
180400020404,47338,0.0,None,0.0,None
180400020405,30602,0.0,None,0.0,None
180400020501,25356,26.464880526,0.0,0.104373247066,0.0
180400020502,29554,2.001545586,0.0,0.00677250316708,0.0
180400020503,12788,0.0,None,0.0,None
180400030101,20914,1.556757678,0.0,0.00744361517644,0.0
180400030102,20144,2.001545586,0.0,0.00993618738086,0.0
180400030201,13414,11.342091654,0.0,0.0845541348889,0.0
180400030202,13555,0.0,None,0.0,None
180400030203,33802,0.0,None,0.0,None
180400030204,15721,0.0,None,0.0,None
180400030205,29699,0.0,None,0.0,None
180400030301,18901,0.0,None,0.0,None
180400030302,13185,0.0,None,0.0,None
180400030303,15489,0.0,None,0.0,None
180400030401,12783,0.0,None,0.0,None
180400030402,18146,0.0,None,0.0,None
180400030403,14761,0.0,None,0.0,None
180400030404,10954,0.0,None,0.0,None
180400030405,24419,0.0,None,0.0,None
180400030501,10955,0.0,None,0.0,None
180400030502,35284,0.0,None,0.0,None
180400030503,19367,0.0,None,0.0,None
180400030504,29337,0.0,None,0.0,None
180400030601,52732,0.0,None,0.0,None
180400030602,9696,0.222393954,0.0,0.00229366701733,0.0
180400030603,10383,0.0,None,0.0,None
180400030604,13252,2.22393954,0.0,0.0167819162391,0.0
180400030605,63687,6.67181862,0.0,0.0104759505394,0.0
180400030701,32896,1.556757678,0.444787908,0.00473236161843,28.5714285714
180400030702,22970,0.889575816,0.0,0.00387277238137,0.0
180400030801,17441,16.012364688,0.0,0.091808753443,0.0
180400030802,22488,16.457152596,3.113515356,0.0731819307898,18.9189189189
180400030803,22141,0.0,None,0.0,None
180400030901,25448,0.0,None,0.0,None
180400030902,18492,0.0,None,0.0,None
180400030903,9937,0.0,None,0.0,None
180400030904,20014,0.0,None,0.0,None
180400030905,16102,0.0,None,0.0,None
180400030906,10917,0.0,None,0.0,None
180400030907,16943,2.22393954,2.001545586,0.0131260080269,90.0
180400060101,36866,0.0,None,0.0,None
180400060102,26504,0.0,None,0.0,None
180400060201,22475,0.0,None,0.0,None
180400060202,34131,0.0,None,0.0,None
180400060203,17988,0.0,None,0.0,None
180400060204,32124,0.0,None,0.0,None
180400060205,33796,0.0,None,0.0,None
180400060206,31000,0.0,None,0.0,None
180400060301,19751,0.0,None,0.0,None
180400060302,36592,0.0,None,0.0,None
180400060401,27130,70.943671326,70.943671326,0.261495286863,100.0
180400060402,21686,3.558303264,3.558303264,0.016408296892,100.0
180400060403,36388,21.349819584,21.349819584,0.0586726931516,100.0
