HUC_12,Root_BMass_Tons
100700010903,34373.3969159
100700010904,25103.4250731
100700010905,16215.8292369
100700010906,34959.7564671
100700010907,45775.7086503
100700020101,31652.2911717
100700020102,39825.7540843
100700020103,25574.9628468
100700020104,33438.5227198
100700020105,33698.8502683
100700020106,42990.167834
100700020107,19116.085688
100700020201,42021.5242864
100700020202,56422.3419197
100700020203,43415.304101
100700020204,25877.9719446
100700020205,60868.0463414
100700020206,25331.797924
100700020207,23510.612345
100700020208,26590.2604513
100700020209,17486.2430761
100700020301,41126.267791
100700020302,56728.7728248
100700020303,60861.538068
100700020304,49650.7654737
100700020305,40018.3106618
100700020401,30838.1317376
100700020402,22843.9268273
100700020403,15520.0477986
100700020404,15078.1975345
100700020405,27846.363747
100700020406,22338.0016926
100700020407,12021.532848
100700020408,8593.7826629
100700020409,23284.8252705
100700020501,33585.0769129
100700020502,8277.20504745
100700020503,25608.0462261
100700020504,9022.7153664
100700020505,14948.7140312
100700020506,27023.1371994
100700020507,11042.0904806
100700020508,1376.22001297
100700020509,11144.3448532
100700020601,15895.7931356
100700020602,23320.2435042
100700020603,13698.5516504
100700020701,79846.8034688
100700020702,24777.0096522
100700020801,16065.5188406
100700020802,31906.5704707
100700020803,24173.656057
100700020804,34686.6359035
100700020805,23818.1040608
100700020901,35416.7660522
100700020902,47844.4770157
100700020903,43158.9043088
100700020904,48969.3087874
100700020905,53180.5760718
100700020906,38156.2909645
100700020907,46304.2804585
100700020908,14872.3617843
100700020909,15018.7959099
100700021001,5445.78826025
100700021002,1581.31553402
100700021003,2951.11630742
100700021101,3090.58569087
100700021102,8141.12835927
100700021103,7602.0002428
100700021104,1351.44589753
100700021105,4057.81959756
100700021106,1672.76186676
100700021107,6676.00510204
100700021108,2912.37216018
100700021109,4441.03700092
100700021201,22752.9975492
100700021202,18349.9907068
100700021203,5714.99517875
100700021204,19646.1571389
100700021205,261.229236971
100700021206,1962.21661407
100700021301,308.704270518
100700021302,954.789238845
100700021303,2082.32923459
100700021304,1628.56265266
100700021305,8562.61820919
100700021306,9329.51666628
100700021401,32788.4971076
100700021402,26063.7452513
100700021403,4077.67471084
100700021404,32942.4754296
100700021405,17596.2384149
100700021406,23032.1195568
100700021407,21554.7469459
100700021408,12795.3091984
100700021409,18111.6637293
100700030101,2640.30777518
100700030102,331.517632118
100700030103,3471.74446329
100700030201,23641.2527535
100700030202,11994.9405846
100700030203,4308.79646634
100700030204,6114.77895627
100700030205,11080.4773479
100700030301,69438.9646737
100700030302,31726.5264098
100700030303,8511.87273927
100700030304,9246.78685494
100700030305,12781.0382132
100700030306,8078.99033751
100700030307,21626.3628759
100700030308,3078.36679167
100700030401,12161.2862451
100700030402,32475.3062664
100700030403,49203.0615246
100700030404,5992.46691514
100700030405,30863.397958
100700030406,1407.72882525
100700030501,15045.0753875
100700030502,9621.62501499
100700030503,14308.3354145
100700030504,8555.8290999
100700030505,3364.77583234
100700030506,2145.27383627
100700030507,3060.16902474
100700040101,107.068874787
100700040102,2538.69704857
100700040103,11130.5205954
100700040104,3924.4916191
100700040201,6639.20346559
100700040202,12542.4076341
100700040203,8137.01855903
100700040301,4065.17911579
100700040302,4428.17388958
100700040303,1597.31660474
100700040304,5200.77890696
100700040305,13194.9723351
100700040401,7433.87982783
100700040402,4843.42086363
100700040403,7390.5357833
100700040404,3490.52818575
100700040405,20073.1902259
100700040501,1043.34799492
100700040502,1064.73755429
100700040503,8032.67756055
100700040601,3694.19661618
100700040602,8068.8469337
100700040603,1550.68536498
100700040604,7794.99448976
100700040701,859.90190262
100700040702,539.940236794
100700040703,741.503799935
100700040801,826.731729695
100700040802,10.6355371798
100700040803,366.192147625
100700040804,663.422300457
100700040805,115.060136404
100700040806,106.648605868
100700040807,108.584711941
100700040808,192.567588736
100700040901,66.4076589022
100700040902,62.7274176379
100700040903,6565.5668278
100700040904,1983.58042946
100700041001,1435.97845691
100700041002,2653.30327011
100700041003,3273.66605065
100700041004,1168.09716452
100700041005,3508.87114345
100700041006,16700.5745569
100700050101,15241.2113794
100700050102,11371.8691204
100700050103,18083.4182914
100700050104,15973.2252424
100700050105,42544.3704097
100700050201,50178.6548575
100700050202,47995.4897275
100700050203,36724.6267988
100700050204,39098.109688
100700050301,13734.9542753
100700050302,33383.4465535
100700050303,12429.7688685
100700050401,29183.8447532
100700050402,21049.6337908
100700050403,29992.2498306
100700050404,40685.42199
100700050405,14720.4110532
100700050406,16083.793074
100700050501,21504.3620714
100700050502,13140.6898977
100700050503,7989.53693447
100700050504,18383.6214202
100700050505,10719.9731925
100700050506,324.004109324
100700050507,5125.13088721
100700050601,1103.67594062
100700050602,2296.11179968
100700050603,3114.32315449
100700050604,5607.97875444
100700050605,7489.35704775
100700060101,52722.9785595
100700060102,19362.7057586
100700060103,37458.4227869
100700060104,25427.3235674
100700060105,27387.1681784
100700060106,38249.6260271
100700060107,29123.287441
100700060201,60341.6674037
100700060202,50421.6101363
100700060203,11689.0908184
100700060204,53413.6157971
100700060301,39018.9537096
100700060302,13245.8164671
100700060303,46782.2093683
100700060304,73540.777566
100700060305,20164.5756523
100700060401,49907.051321
100700060402,43217.1847019
100700060403,29542.556479
100700060404,38996.9517501
100700060501,6806.60432925
100700060502,10261.2175983
100700060503,183.497228165
100700060504,24698.0902507
100700060505,1819.66336535
100700060506,2696.82586698
100700060507,133.37392503
100700060508,39719.991644
100700060509,8568.30583592
100700060510,158.797285105
100700060511,16631.7563745
100700060601,4175.11862541
100700060602,59.8256866283
100700060603,1.5872626024
100700060604,34.0398128601
100700060605,32.3375081184
100700060606,1577.54122056
100700060607,13127.1317104
100700060608,7198.68968059
100700060609,19.928453921
100700060610,288.720454696
100700060701,1296.83559622
100700060702,819.157427947
100700060703,41.80247234
100700060704,628.522893175
100700060705,1248.56043907
100700060706,2318.01333135
100700060707,670.402167804
100700060801,3520.74161769
100700060802,2020.69439186
100700060803,3220.80933127
100700060804,2307.15945208
100700060805,6026.6925337
100700060806,5346.34490806
100700060807,766.953030628
100700060808,1472.91715263
100700060901,22097.7361217
100700060902,15746.028826
100700060903,45266.717784
100700060904,17834.5089167
100700060905,55010.1688197
100700060906,7546.09944508
100700060907,1371.75869775
100700060908,6780.78408203
100700061001,44594.2052281
100700061002,24419.1097027
100700061003,3143.1819935
100700061004,2329.77063343
100700061005,13107.1162311
100700061006,2958.18020286
100700070101,134.00866526
100700070102,52.5318398855
100700070103,30.8434189247
100700070104,124.970809713
100700070105,147.94386851
100700070106,61.8249166346
100700070107,196.645341743
100700070201,4489.33000375
100700070202,1006.55572905
100700070203,2142.66292804
100700070301,3214.6965594
100700070302,1022.99292093
100700070303,1289.64030819
100700070304,2992.57841975
100700070401,2157.56779684
100700070402,575.035367774
100700070403,13755.671797
100700070404,4726.26609857
100700070501,578.15809414
100700070502,2077.1891045
100700070503,1885.77915175
100700070601,184.996695545
100700070602,92.0908926486
100700070603,287.050468413
100700070604,385.027764017
100700070605,204.489171449
100700070701,522.967178199
100700070702,924.323610393
100700070703,10075.8429204
100700070704,896.583791377
100700070801,2384.40113956
100700070802,1013.0428048
100700070803,496.015974861
100700070804,8778.57823152
100700070805,6809.63003275
100700070901,2773.36610352
100700070902,2873.38596156
100700070903,291.893001273
100700070904,211.162690791
100700070905,469.379524116
100700071001,1160.68238698
100700071002,2212.08042915
100700071003,142.854504934
100700071004,1012.9646799
100700071005,153.644782909
100700071006,3213.46636545
100700071007,1188.44325693
100700071101,6553.9543626
100700071102,7549.36415163
100700071103,12461.7440827
100700071104,3269.73863387
100700071105,2554.67242668
100700071106,10920.6874953
100700080101,32563.1073572
100700080102,472.577000569
100700080103,11878.7972961
100700080104,5117.95072775
100700080105,16330.5842396
100700080201,6298.34955968
100700080202,16198.8881414
100700080203,6009.79920378
100700080204,2169.35001586
100700080205,2314.07432012
100700080301,790.264783125
100700080302,688.691710472
100700080303,2642.51890333
100700080304,6482.6794112
100700080305,4518.7049331
100800010101,36303.5630623
100800010102,53223.3324833
100800010103,36942.3140045
100800010104,53183.8782644
100800010105,22437.2147471
100800010106,29537.4018856
100800010107,24767.0226247
100800010108,25178.2020089
100800010109,34465.9335827
100800010110,50103.7536061
100800010111,37389.6921663
100800010112,40066.526972
100800010201,35158.629506
100800010202,39839.7858745
100800010203,4800.26489342
100800010204,8817.86601136
100800010205,8210.1889449
100800010301,10885.661774
100800010302,41198.905338
100800010303,25188.6847018
100800010401,40079.216174
100800010402,28469.5388887
100800010403,20586.369022
100800010404,28105.9916887
100800010405,21609.7219963
100800010406,45227.3545679
100800010407,27812.3589219
100800010408,52409.4900761
100800010409,1216.62738477
100800010501,16832.6741047
100800010502,948.566386836
100800010503,14386.9307075
100800010504,18088.8576374
100800010505,2652.50037822
100800010601,2736.58584332
100800010602,28944.7921174
100800010603,8938.7648804
100800010604,26010.0105933
100800010605,1946.34289539
100800010606,5469.72877785
100800010607,26242.1864505
100800010608,38571.3794951
100800010701,35275.5101797
100800010702,13531.7219449
100800010703,49757.8387172
100800010704,10902.1481798
100800010801,3680.54838647
100800010802,311.838996828
100800010803,3309.02955024
100800010804,3350.90635502
100800010805,2112.18169474
100800010806,1006.5644169
100800010901,17742.9685493
100800010902,76.2585615017
100800010903,1147.19192439
100800010904,20.5534585899
100800011001,107.372267196
100800011002,3.35577683222
100800011003,40.5449575398
100800020101,36643.0287624
100800020102,30801.5919037
100800020103,7334.01131507
100800020104,25662.1859918
100800020105,31079.7292856
100800020106,21153.0039264
100800020107,5604.06393727
100800020108,28695.449193
100800020109,15655.977314
100800020110,2316.93135886
100800020201,32791.8627808
100800020202,834.715438347
100800020203,1974.52023152
100800020204,563.797436364
100800020205,3612.01565979
100800020206,2505.75111578
100800020207,1289.7580306
100800020301,13941.4968835
100800020302,5932.74207142
100800020303,2948.7109086
100800020304,331.47740535
100800020305,792.354239633
100800020306,643.13372629
100800020307,2.41595650552
100800020308,31.9682757043
100800020309,368.821213276
100800030101,50945.9643222
100800030102,30050.3073138
100800030103,10877.7252888
100800030104,1259.33824684
100800030105,6691.31260938
100800030106,2620.15152252
100800030107,1827.06248473
100800030108,1951.36796149
100800030109,6108.16819471
100800030110,131.387784305
100800030201,37202.6948857
100800030202,37200.918302
100800030203,26167.8620363
100800030204,9346.21165746
100800030205,34986.1874698
100800030206,37195.8908873
100800030207,14110.5051925
100800030208,34029.4649891
100800030209,13704.4892695
100800030210,20530.3343629
100800030211,1786.91808182
100800030212,1262.90566033
100800040101,1436.01990969
100800040102,833.47755573
100800040103,445.793605062
100800040104,441.942032969
100800040105,225.041703683
100800040201,990.849254319
100800040202,1914.63984888
100800040203,107.838804455
100800040204,583.239464933
100800040205,365.37812225
100800040301,105.363093699
100800040302,129.613942906
100800040303,98.5027333077
100800040304,71.5647888193
100800040305,118.993654766
100800050101,814.36185285
100800050102,495.577259501
100800050103,22.1411727099
100800050104,305.870280804
100800050105,1735.45979758
100800050106,0.0
100800050107,819.916164603
100800050108,429.495647332
