HUC_12,Crop_P_removal_kg_ha
160503030302,0.0
160503030303,0.0
160503030304,0.0
160503030401,0.0
160503030402,0.0
160503030500,0.0
160503040101,0.0
160503040102,0.0
160503040103,0.0
160503040104,0.0
160503040105,0.0
160503040106,0.0
160503040201,0.0
160503040202,0.0
160503040203,0.0
160503040301,0.0
160503040302,0.0
160503040303,0.0
160503040304,0.0
160503040401,0.0
160503040402,0.0
160503040403,0.0
160503040500,0.0
160600010101,0.0
160600010102,0.0
160600010103,0.00448322082281
160600010201,0.0802580029506
160600010202,0.00651912021973
160600010203,0.0
160600010204,0.0
160600010205,0.0
160600010206,0.0107279754049
160600010207,0.00950446339196
160600010208,0.722850359413
160600010209,0.0253481951961
160600010301,0.43695232131
160600010302,0.0
160600010303,0.802551378563
160600010401,0.0
160600010402,0.0
160600010403,0.0194308275454
160600010404,0.0
160600010405,0.0
160600010406,0.0
160600010501,0.0
160600010502,0.0
160600010503,0.0
160600010504,0.0130771900997
160600010600,0.0
160600010701,0.00230752169493
160600010702,0.0
160600010703,0.00439592949505
160600010704,0.342646089567
160600010705,0.228738489827
160600010706,0.00477705503517
160600010801,0.0
160600010802,0.0
160600010803,0.0
160600010804,0.00779941111653
160600010805,0.147443381051
160600010901,0.0
160600010902,0.0
160600010903,0.0
160600010904,0.0
160600010905,0.0
160600010906,0.272017927478
160600011001,0.0
160600011002,0.0
160600011003,0.0
160600011004,0.0
160600011005,0.0
160600011006,0.0
160600011101,0.00343136739451
160600011102,0.0
160600011201,0.0
160600011202,0.0
160600011203,0.0
160600011204,0.0
160600011205,0.0
160600011206,0.0009385952798
160600011301,0.0
160600011302,0.0
160600011303,0.00618797639244
160600011400,0.0132547480434
160600011500,0.00958546786163
160600011601,0.0
160600011602,0.0303150155124
160600011701,0.011730125823
160600011702,0.0393018593911
160600011703,0.0239173722691
160600011704,0.166846092913
160600011705,0.0
160600011706,0.0
160600011707,0.0363658454362
160600011801,0.0
160600011802,0.0
160600011803,0.000299527658458
160600020101,0.0
160600020102,0.0636406253449
160600020201,0.0
160600020202,0.0162836192409
160600020203,0.0
160600020204,0.0
160600020205,0.0
160600020301,0.0483415112448
160600020302,0.0981123463762
160600020303,0.0
160600020304,0.0907009353944
160600020305,0.0
160600020306,0.180659941557
160600020401,0.0
160600020402,0.0
160600020403,0.0
160600020404,0.0
160600020405,0.0
160600020406,0.0
160600020501,0.0
160600020502,0.0
160600020503,0.0
160600020504,0.0
160600020505,0.0
160600020601,0.0
160600020602,0.0
160600020701,0.0
160600020702,0.0
160600020801,0.0
160600020802,0.0
160600020803,0.0
160600020804,0.0
160600020805,0.0
160600020806,0.0
160600020901,0.0
160600020902,0.0
160600021000,0.0
160600021101,0.0
160600021102,0.0
160600021201,0.0
160600021202,0.0
160600021203,0.0809829389359
160600021204,0.190299242214
160600021205,0.0
160600021206,0.0029103657692
160600021207,0.0589864532279
160600030101,0.0
160600030102,0.0
160600030103,0.0
160600030104,0.0
160600030105,0.0
160600030106,0.0
160600030107,0.0
160600030201,0.00631375342754
160600030202,0.0
160600030203,0.017031194426
160600030204,0.0
160600030205,0.0
160600030301,0.0
160600030302,0.0722194189727
160600030303,0.0
160600030304,0.0
160600030305,0.11641262041
160600030401,0.395736828292
160600030402,0.0
160600030403,0.00389511388841
160600030501,0.0194197774872
160600030502,0.0595704813743
160600030601,0.0
160600030602,0.0
160600030701,0.0
160600030702,0.0
160600030703,0.0295632728293
160600030800,0.0
160600040101,0.0677874897447
160600040102,0.777434572529
160600040103,0.0
160600040104,0.00909719228197
160600040105,0.175622603244
160600040201,0.0
160600040202,0.0
160600040203,0.0
160600040204,0.0
160600040205,0.0
160600040206,0.200834128278
160600040207,0.490306746171
160600040208,0.305401199079
160600040301,0.0
160600040302,0.0
160600040303,0.0716075266567
160600040304,0.0194449027065
160600040401,0.0
160600040402,0.0
160600040403,0.0013915020766
160600040501,0.0
160600040502,0.0
160600040503,0.0
160600040504,0.20060592578
160600040601,0.0
160600040602,0.0
160600040603,0.0
160600040604,0.0
160600040605,0.220830784882
160600040701,0.0
160600040702,0.0
160600040703,0.521418968449
160600040704,0.010291053754
160600040705,0.111892388768
160600040800,0.743440362533
160600040901,0.0
160600040902,0.000534891184799
160600040903,0.281731924362
160600050101,0.0
160600050102,0.0
160600050103,0.0
160600050201,0.0
160600050202,0.0
160600050203,0.0
160600050204,0.00162166654018
160600050205,0.0
160600050206,0.0025479579686
160600050300,0.000834384159699
160600050401,0.00401967584567
160600050402,0.00519842727209
160600050403,0.0
160600050404,0.0115233696527
160600050405,0.0
160600050406,0.0220553035707
160600050407,0.0
160600050408,0.00221232655334
160600050501,0.0
160600050502,0.0243891885076
160600050503,0.0102208557916
160600050504,0.0
160600050601,0.0
160600050602,0.823563274936
160600050603,0.0
160600050604,0.226334257878
160600050605,0.0
160600050606,0.0
160600050607,0.0229948305122
160600050608,0.353694833416
160600050701,0.0
160600050702,0.0390687689959
160600050703,0.0011697650169
160600050704,0.026705315491
160600050705,0.00874866549379
160600050706,0.0
160600050707,0.0474480751224
160600050801,0.0
160600050802,0.0025007606926
160600050901,0.143898738174
160600050902,0.0919746901576
160600050903,0.0
160600050904,0.0311655177859
160600051001,0.0
160600051002,0.0
160600051101,0.0
160600051102,0.0
160600051103,0.0
160600051201,0.00946409063981
160600051202,0.0384772782569
160600051203,0.0005372447793
160600051204,0.00666983592417
160600051205,0.281778785023
160600051301,0.0747063118715
160600051302,0.0
160600051303,0.0667993730908
160600051401,0.0231722325548
160600051402,0.0
160600051403,0.0
160600051404,0.246281652583
160600051501,0.0146208714193
160600051502,0.0
160600051503,1.95137132823
160600051601,1.05837160655
160600051602,0.0861123203216
160600051603,0.0
160600051604,0.0339361944848
160600051605,0.446908115029
160600051700,0.0281317040948
160600060101,0.0
160600060102,0.0
160600060103,0.0
160600060104,0.00507470061624
160600060105,0.0
160600060106,0.0
160600060107,0.0
160600060201,0.0
160600060202,0.00717442610963
160600060203,0.123450070997
160600060301,0.0
160600060302,0.0
160600060303,0.183941109598
160600060304,0.197291267181
160600060305,0.239290366885
160600060401,0.0
160600060402,0.0
160600060403,0.0
160600060404,0.0
160600060405,0.0
160600060406,0.0
160600060407,0.0
160600060408,0.0
160600060501,0.00301845041471
160600060502,0.0
160600060503,0.0
160600060600,0.283189503537
160600070101,0.0
160600070102,0.0
160600070201,0.0
160600070202,0.0
160600070203,0.0
160600070204,0.0
160600070205,0.0
160600070206,0.0144911267179
160600070301,0.0
160600070302,0.0
160600070303,0.0
160600070304,0.0
160600070305,0.0
160600070401,0.0
160600070402,0.0
160600070501,0.0
160600070502,0.0
160600070503,0.0
160600070504,0.0
160600070505,0.0
160600070601,0.0
160600070602,0.0
160600070603,0.0
160600070604,0.0
160600070701,0.0
160600070702,0.0310605185515
160600070703,0.0
160600070704,0.0520302804143
160600070800,0.000259787811971
160600070901,0.0769307373549
160600070902,0.0
160600070903,0.051927360482
160600070904,0.0
160600070905,0.0
160600070906,0.0
160600070907,0.0
160600070908,0.0441003366
160600070909,0.0651455174689
160600071001,0.0
160600071002,0.0
160600071003,0.0
160600071101,0.34498582583
160600071102,1.12639863035
160600071103,1.05605737947
160600071104,0.263465052459
160600071200,0.485025028174
160600071300,0.0
160600071400,0.0760085575846
160600071501,0.0
160600071502,0.0
160600071503,0.0
160600071601,0.305388120823
160600071602,1.50213062088
160600071603,1.30812722267
160600071604,0.0
160600071605,0.101050971975
160600071606,0.594647215025
160600071701,0.0116404214273
160600071702,0.0
160600071703,0.0
160600071704,0.0
160600071801,0.0
160600071802,0.010633325622
160600080101,0.00619319604241
160600080102,0.0
160600080103,0.0
160600080104,0.0
160600080105,0.0
160600080106,0.0
160600080107,0.0
160600080200,0.19165525353
160600080301,0.324460824802
160600080302,0.00699088086275
160600080303,0.0
160600080304,0.0
160600080305,0.018540603902
160600080401,0.0
160600080402,0.196478082887
160600080403,0.0285695230245
160600080404,0.0293574541493
160600080405,0.0
160600080406,0.242457309402
160600080501,0.0
160600080502,0.0
160600080503,0.0
160600080504,0.089517450903
160600080505,0.092751698483
160600080506,0.0322201742352
160600080507,0.0
160600080508,0.0
160600080601,0.0
160600080602,0.0
160600080603,0.0
160600080700,0.246723659309
160600080800,0.618701239274
160600080901,0.0
160600080902,0.0
160600080903,0.000997715627707
160600080904,0.0119782690883
160600081001,0.0
160600081002,0.0365698308879
160600081101,0.0
160600081102,0.150878335701
160600081103,0.259679580078
160600081201,0.0
160600081202,0.0
160600081203,0.179608431587
160600081301,0.0
160600081302,0.00809582828949
160600081303,0.0
160600081304,0.0824696183306
160600081401,0.0074769429774
160600081402,0.333953993528
160600081501,0.177692897586
160600081502,0.24354947471
160600081503,0.326265791284
160600081504,0.0637398001433
160600081601,0.0
160600081602,0.0
160600081700,0.132822825585
160600081801,0.0
160600081802,0.0
160600081803,0.0
160600081804,0.141561193504
160600081901,0.0
160600081902,0.0
160600081903,0.00126187610336
160600082000,0.00277232507775
160600082100,0.0
160600082201,0.0
160600082202,0.0
160600082203,0.0
160600082204,0.000334758563832
160600082301,0.0
160600082302,0.0489150290536
160600082303,0.0
160600082304,0.000671410078968
160600082305,0.00163290565105
160600082306,0.0
160600082307,0.0433834577097
160600082401,0.0069058153417
160600082402,0.00536911753403
160600082403,0.0727298037896
160600082500,0.000469066682862
160600090101,0.0
160600090102,0.0
160600090103,0.0481543275719
160600090104,0.00914288343307
160600090105,0.0
160600090201,0.0
160600090202,0.0
160600090301,0.0
160600090302,0.0
160600090303,0.0
160600090304,0.0
160600090305,0.00795301816666
160600090306,0.0
160600090307,0.374697436739
160600090401,0.0
160600090402,0.0
160600090403,0.0
160600090404,0.0
160600090405,0.0
160600090406,0.0
160600090407,0.000905701912047
160600090500,0.00311218508007
160600090601,0.0
160600090602,0.0
160600090603,0.0
160600090701,0.0
160600090702,0.0
160600090801,0.0
160600090802,0.0
160600090901,0.0011570891427
160600090902,0.00134534255381
160600090903,0.0
160600091001,0.0
160600091002,0.0
160600091003,0.0
160600091004,0.00995466068212
160600091005,0.0
160600091006,0.00777651413408
160600091007,0.00437929642725
160600100101,0.0
160600100102,0.0
160600100103,0.0
160600100104,0.0
160600100105,0.0
160600100106,0.0
160600100201,0.0
160600100202,0.0
160600100203,0.0
160600100204,0.0
160600100205,0.0
160600100206,0.0
160600100207,0.0
160600100208,0.0
160600100209,0.0
160600100210,0.0
160600100211,0.0
160600100212,0.0
160600100213,0.0
160600100301,0.0
160600100302,0.0
160600100401,0.0
160600100402,0.0
160600100403,0.0
160600100404,0.0
160600100405,0.0
160600100501,0.0
160600100502,0.0
160600100503,0.0
160600100504,0.0
160600100505,0.0
160600100506,0.0
160600100507,0.0
160600100508,0.0
160600100509,0.0
160600100510,0.0638333470489
160600100511,0.0
160600100512,0.0
160600100601,0.0
160600100602,0.0
160600100603,0.0
160600100604,0.0
160600100605,0.0
160600100606,0.0
160600100607,0.0
160600100608,0.0
160600100609,0.0
160600100701,0.0
160600100702,0.0
160600100703,0.0
160600100801,0.0
160600100802,0.0
160600100803,0.0
160600100804,0.0
160600100805,0.0
160600100806,0.0
160600100901,0.0
160600100902,0.0
160600100903,0.0
160600100904,0.0
160600100905,0.0
160600100906,0.0
160600100907,0.269939719693
160600101001,0.0
160600101002,0.0
160600101003,0.0
160600101004,0.0
160600101005,0.687110952392
160600101101,0.0
160600101102,0.0
160600101103,0.0
160600101104,0.0
160600101201,0.0
160600101202,0.0
160600101203,0.0
160600101204,0.0
160600101300,3.88306239241
160600110101,0.0
160600110102,0.0
160600110103,0.0
160600110104,0.0
160600110105,0.0
160600110106,0.0
160600110107,0.0
160600110108,0.14949770975
160600110201,0.0
160600110202,0.0
160600110203,0.000862596118289
160600110301,0.0243817075059
160600110302,0.0185693897519
160600110303,0.0
160600110304,0.0
160600110305,0.203564675394
160600110401,0.0
160600110402,0.0
160600110403,0.0
160600110500,0.0958871711307
160600110601,0.0
160600110602,0.0
160600110603,0.0
160600110604,0.0
160600110605,0.0
160600110606,0.0
160600110607,0.0
160600110701,0.0
160600110702,0.00331101199569
160600110703,0.0
160600110704,0.0
160600110705,0.0189081465434
160600110706,0.0226845487566
160600110707,0.0
160600110708,0.0350106671025
160600110801,0.0
160600110802,0.0
160600110803,0.0
160600110804,0.0
160600110805,0.0
160600110900,0.00310445160336
160600111001,0.0
160600111002,0.0
160600111003,0.0
160600111004,0.0
160600111101,0.0
160600111102,0.0
160600111103,0.0
160600111104,0.0
160600111201,0.0
160600111202,0.0
160600111203,0.0
160600111204,0.0
160600111205,0.0
160600111301,0.0
160600111302,0.0
160600111303,0.0
160600111304,0.0
160600111305,0.00235421764169
160600120101,0.0
160600120102,0.0
160600120103,0.0
160600120104,0.0
160600120105,0.0
160600120201,0.0
160600120202,0.0253315061623
160600120203,0.0135421181377
160600120204,0.0146875291981
160600120205,0.0116630419268
160600120206,0.0122281654206
160600120207,0.00801006537812
160600120301,0.0213501706574
160600120302,0.0846307344783
160600120303,0.0
160600120304,0.0
160600120305,0.0320659044123
160600120401,0.0
160600120402,0.0492677015426
160600120403,0.0228846542581
160600120404,0.0
160600120405,0.0
160600120406,0.0511795522327
160600120407,0.0
160600120408,0.00769839750993
160600120501,0.0
160600120502,0.0
160600120503,0.0
160600120504,0.0
160600120601,0.0
160600120602,0.0
160600120603,0.0
160600120604,0.0
160600120605,0.0
160600120606,0.0
160600120607,0.0789700441918
160600120701,0.0
160600120702,0.0
160600120703,0.0
160600120704,0.0
160600120705,0.0
160600120706,0.0
160600120707,0.0
160600120800,0.00384919161194
160600120901,0.0
160600120902,0.0
160600120903,0.0816253426391
160600121001,0.344359955798
160600121002,0.0
160600121003,0.0
160600121004,0.0
160600121005,0.0
160600121006,0.0
160600121007,0.0
160600121008,0.0
160600121009,0.0
160600121101,0.0
160600121102,0.0
160600121103,0.0
160600121104,0.064466065256
160600121201,0.0
160600121202,0.0
160600121203,0.00699898953234
160600121204,0.0
160600121205,0.0
160600121206,0.0
160600121207,0.00940186049281
160600121301,0.0
160600121302,0.0
160600121303,0.0
160600121304,0.0
160600121305,0.0
160600121306,0.0
160600121307,0.889511392992
160600121401,0.0789495393062
160600121402,0.00436311568562
160600121403,0.24145570943
160600121404,0.0
160600121405,0.191698419874
160600121501,0.0
160600121502,0.0
160600121503,0.00575295492976
160600121504,0.0
160600121505,0.0
160600121600,0.169718423827
160600121701,0.0
160600121702,0.0
160600121703,0.0
160600121704,0.0
160600121705,0.0
160600121706,0.0
160600121707,0.0
160600121800,0.0
160600130101,0.00249959806451
160600130102,0.0
